Feature,Gain,Cover,Frequency,trait
RR_q50,0.00400542764937349,0.00761576731725986,0.00492831541218638,nmass_mg_g
nitrogen_60_100cm_q50,0.00399444684126379,0.00583861652710955,0.00580645161290323,nmass_mg_g
TX_q50,0.00394477608081465,0.00227084743213776,0.00154121863799283,nmass_mg_g
nitrogen_100_200cm_q50,0.00377794759764754,0.00437436099448617,0.00406810035842294,nmass_mg_g
phh2o_60_100cm_q50,0.00377681695071249,0.00349324884712463,0.00247311827956989,nmass_mg_g
nitrogen_30_60cm_q50,0.00374798414423919,0.00335879815899074,0.00431899641577061,nmass_mg_g
try_leaf_typeneedleleaved,0.00372205173090738,0.00122834956729998,0.000842293906810036,nmass_mg_g
DTR_q50,0.00371195885170343,0.00638382641271423,0.00756272401433692,nmass_mg_g
sand_30_60cm_q50,0.00354435113889189,0.00333725013551687,0.00354838709677419,nmass_mg_g
sand_15_30cm_q50,0.00345807251898235,0.00480520923467481,0.00372759856630824,nmass_mg_g
R10mm_1_q50,0.00343259389232581,0.00367820271527542,0.00519713261648746,nmass_mg_g
wc2_1_30s_vapr_06_q50,0.00338686140651934,0.00181867562705309,0.00340501792114695,nmass_mg_g
bdod_60_100cm_q50,0.00334932240037459,0.0024509754408647,0.0025089605734767,nmass_mg_g
RR_1_q50,0.00329669777023975,0.00241349085836327,0.00374551971326165,nmass_mg_g
CWD_q50,0.00325987862386175,0.0153797895251915,0.00926523297491039,nmass_mg_g
nitrogen_5_15cm_q50,0.00315945272960956,0.00262403300438929,0.00351254480286738,nmass_mg_g
wc2_1_30s_bio_13_q50,0.00313264024514993,0.0096069393613929,0.0126523297491039,nmass_mg_g
RR1_q50,0.00312598208798649,0.00717414506533428,0.00496415770609319,nmass_mg_g
ID_1_q50,0.0030919677317852,0.00670861797486737,0.00324372759856631,nmass_mg_g
TXx_q50,0.00307409914477931,0.00753137089198717,0.00310035842293907,nmass_mg_g
DTR_1_q50,0.00302872680712782,0.00533841058636437,0.00399641577060932,nmass_mg_g
wc2_1_30s_srad_09_q50,0.00301729745086146,0.00559474228227237,0.0039426523297491,nmass_mg_g
wc2_1_30s_bio_7_q50,0.00289485100705542,0.0207234748881355,0.00973118279569892,nmass_mg_g
wc2_1_30s_srad_03_q50,0.00284999160768528,0.00463248835901701,0.00471326164874552,nmass_mg_g
wc2_1_30s_srad_08_q50,0.00284380666337033,0.00719928442605381,0.00482078853046595,nmass_mg_g
CWD_1_q50,0.00270388102910901,0.0123339988530167,0.00732974910394265,nmass_mg_g
wc2_1_30s_vapr_11_q50,0.00269818916035898,0.00150409693019226,0.00136200716845878,nmass_mg_g
phh2o_0_5cm_q50,0.00262530630564202,0.00141375235260647,0.00444444444444444,nmass_mg_g
wc2_1_30s_srad_11_q50,0.00250067954673286,0.00210901279750582,0.00181003584229391,nmass_mg_g
wc2_1_30s_vapr_10_q50,0.00240286090685115,0.00913445405501255,0.00336917562724014,nmass_mg_g
clay_30_60cm_q50,0.00238542537071768,0.00290898316897354,0.00408602150537635,nmass_mg_g
wc2_1_30s_bio_9_q50,0.00236085606358458,0.00514144818429845,0.0067741935483871,nmass_mg_g
nitrogen_15_30cm_q50,0.00220030921905523,0.00621413572785744,0.0057168458781362,nmass_mg_g
try_habitat_adaptationterrestrial,0.00219847137210676,0.000796266804933151,0.00372759856630824,nmass_mg_g
wc2_1_30s_bio_6_q50,0.00215551399153816,0.00269765541792504,0.00308243727598566,nmass_mg_g
sand_60_100cm_q50,0.00211807648169163,0.00546062828200527,0.00340501792114695,nmass_mg_g
SDII_1_q50,0.00208445632401634,0.0102967005711349,0.00465949820788531,nmass_mg_g
wc2_1_30s_srad_12_q50,0.00206123833641507,0.00443709716699606,0.00188172043010753,nmass_mg_g
bdod_100_200cm_q50,0.00197271697572221,0.00186828097275858,0.00238351254480287,nmass_mg_g
RR1_1_q50,0.00196398873061824,0.0103182485946087,0.00514336917562724,nmass_mg_g
SDII_q50,0.00192171606808733,0.00572548940387169,0.00528673835125448,nmass_mg_g
wc2_1_30s_vapr_09_q50,0.00186958647796189,0.00526187021131653,0.00306451612903226,nmass_mg_g
soc_60_100cm_q50,0.00175093828756129,0.00785728474702957,0.00482078853046595,nmass_mg_g
FD_1_q50,0.00167259165792579,0.00467951243107719,0.00134408602150538,nmass_mg_g
