Feature,Gain,Cover,Frequency,trait
try_woodinessnon-woody,3.10895270220753e-05,0.00281630812596141,0.0153038988903416,seed_mass_mg
wc2_1_30s_srad_07_q50,2.74103267479129e-05,0.00909736948638578,0.0072580374803044,seed_mass_mg
bdod_5_15cm_q50,2.4028837904295e-05,0.00590748042605802,0.0023131851553857,seed_mass_mg
wc2_1_30s_vapr_03_q50,2.37594161711778e-05,0.000692774890049448,0.00149183680311107,seed_mass_mg
try_growth_formshrub; shrub/tree,2.09965176326373e-05,0.00807592929966171,0.00142478795802742,seed_mass_mg
wc2_1_30s_srad_04_q50,2.08846736198129e-05,0.0111008022128177,0.00834758121291361,seed_mass_mg
R10mm_1_q50,1.67718670162044e-05,0.00205918670278405,0.00338596667672399,seed_mass_mg
wc2_1_30s_vapr_06_q50,1.63727906867408e-05,0.00170435316501947,0.00310100908511851,seed_mass_mg
wc2_1_30s_srad_03_q50,1.55356468285694e-05,0.00468938786039673,0.00457608367695866,seed_mass_mg
CSDI_1_q50,1.50379646765858e-05,0.0133412137494188,0.0083308190016427,seed_mass_mg
nitrogen_0_5cm_q50,1.4715500982704e-05,0.0123847059519664,0.00816319688893359,seed_mass_mg
WSDI_1_q50,1.42432504769088e-05,0.0106755682951059,0.00868282543833182,seed_mass_mg
EIVEres_R,1.12341489695269e-05,0.0110532502224789,0.0152033256227161,seed_mass_mg
wc2_1_30s_bio_8_q50,1.0471646803522e-05,0.00662515420221919,0.00900130745247913,seed_mass_mg
cec_60_100cm_q50,1.03420887381923e-05,0.0084208032829816,0.00541419424050421,seed_mass_mg
bdod_0_5cm_q50,1.030363273623e-05,0.00634609139238672,0.00335244225418217,seed_mass_mg
sand_5_15cm_q50,1.01898471058688e-05,0.00488428267090254,0.00402293070501861,seed_mass_mg
CDD_q50,8.50223810923254e-06,0.00363504208692894,0.00561534077575514,seed_mass_mg
sand_15_30cm_q50,8.4805833918083e-06,0.00742933940228222,0.00472694357839686,seed_mass_mg
wc2_1_30s_vapr_08_q50,8.26909920829207e-06,0.00422304636992793,0.00271547822588756,seed_mass_mg
phylo_terminal,7.96872401045357e-06,0.00366199146954398,0.00764356833953535,seed_mass_mg
try_growth_formherbaceous graminoid,7.52772267198746e-06,0.000643270045897923,0.0121190787488686,seed_mass_mg
clay_30_60cm_q50,7.2095668274613e-06,0.00513981359229216,0.00450903483187502,seed_mass_mg
cec_100_200cm_q50,7.13947797792661e-06,0.00655162925617165,0.00507895001508599,seed_mass_mg
wc2_1_30s_srad_08_q50,7.09235129123111e-06,0.00714588267137122,0.00467665694458413,seed_mass_mg
CSDI_q50,5.33106346877125e-06,0.00631757972672154,0.00697307988869892,seed_mass_mg
try_habitat_adaptationterrestrial,5.11166160354699e-06,0.000577361229719857,0.00373797311341312,seed_mass_mg
wc2_1_30s_srad_05_q50,4.82020391658547e-06,0.00605355389124674,0.0074088973817426,seed_mass_mg
clay_15_30cm_q50,4.49847581348863e-06,0.00536390356729759,0.0058667739448188,seed_mass_mg
