fold,n_test,r2,rmse,mae,elapsed_sec
spatial::-1:10,14,0.35089100771056836,1.240715753146863,0.8976623207781816,4.025964975357056
spatial::-1:11,5,0.12013296535865614,0.8294377229325026,0.7367520972517925,5.842956781387329
spatial::-1:12,2,NA,0.034123955554473895,0.034123955554473895,4.84694766998291
spatial::-1:13,2,-7.466300946284486,0.4436528581920901,0.316471350754127,4.290568113327026
spatial::-1:7,1,NA,0.17881255098439564,0.17881255098439564,4.121047258377075
spatial::-1:8,13,-0.8419502979189559,0.9140978947413891,0.567609330604578,5.58658766746521
spatial::-1:9,14,0.4130142976608764,1.2510889692423537,0.9280449543809637,4.601181745529175
spatial::-11:10,2,NA,0.7701723453556673,0.7701723453556673,4.159221172332764
spatial::-11:11,3,0.6990839187275198,0.9115628677325619,0.8914881812936395,3.439147710800171
spatial::-11:7,1,NA,0.10718789391158978,0.10718789391158978,4.195788145065308
spatial::-12:14,1,NA,0.40366978650308294,0.40366978650308294,4.268736839294434
spatial::-12:9,2,-0.16548428713736163,1.549173736093209,1.4533437661157467,4.150541305541992
spatial::-13:-4,1,NA,NA,NA,3.898289442062378
spatial::-13:10,4,-1.7517547147096746,0.6711577143760221,0.6081565074242239,4.954849481582642
spatial::-13:12,1,NA,0.04536242866494078,0.04536242866494078,4.3694007396698
spatial::-13:9,6,NA,1.0245647735302896,0.8893547485014465,5.785912990570068
spatial::-14:-4,1,NA,0.14188459463798697,0.14188459463798697,4.173956871032715
spatial::-14:-7,1,NA,0.9654126831737626,0.9654126831737626,4.273827314376831
spatial::-14:10,1,NA,NA,NA,4.5325682163238525
spatial::-14:2,1,NA,0.6732721866634144,0.6732721866634144,5.400208473205566
spatial::-14:8,1,NA,2.3780404775640047,2.3780404775640047,4.10175347328186
spatial::-14:9,1,NA,1.716038587641116,1.716038587641116,5.65056300163269
spatial::-15:10,1,NA,0.1835317764876967,0.1835317764876967,4.4412901401519775
spatial::-15:4,1,NA,0.4541544260902164,0.4541544260902164,4.978779554367065
spatial::-15:6,1,NA,NA,NA,3.8509461879730225
spatial::-15:8,3,NA,1.0185157225296855,1.0064496301273098,4.092596530914307
spatial::-15:9,2,-85.87004119677175,0.7835784692698001,0.7272395498217024,4.083622217178345
spatial::-16:6,1,NA,0.1363909441360054,0.1363909441360054,6.430219411849976
spatial::-16:7,1,NA,0.4891384940529191,0.4891384940529191,5.191085338592529
spatial::-16:8,3,-0.024314899201733464,0.7790792896541124,0.7033434841896863,4.978992223739624
spatial::-16:9,4,NA,0.7570228467344767,0.6728043005850655,3.9533023834228516
spatial::-17:10,1,NA,0.28658021236241193,0.28658021236241193,4.368664503097534
spatial::-17:6,1,NA,0.4525004513414119,0.4525004513414119,4.292435646057129
spatial::-17:7,3,0.42380325461577695,0.9031715442754442,0.8843002666325281,5.683629512786865
spatial::-17:8,1,NA,0.32220258876271757,0.32220258876271757,4.143717288970947
spatial::-17:9,1,NA,0.0798829920836539,0.0798829920836539,4.874132394790649
spatial::-18:7,1,NA,NA,NA,5.2536046504974365
spatial::-18:9,2,0.8344495546140243,0.5010643526265913,0.46986521171001083,4.466928720474243
spatial::-19:10,6,NA,1.2508443204275919,0.9332304633954737,4.724553108215332
spatial::-19:8,2,0.8262678583924974,0.44955791259212174,0.4481237527197286,5.22753643989563
spatial::-19:9,1,NA,1.905718207868266,1.905718207868266,5.221919536590576
spatial::-2:10,4,0.5803026969104745,0.7357630640975183,0.7057758661207714,4.093212127685547
spatial::-2:8,6,-0.39356398898320877,0.6345734550117069,0.5584365470599914,5.484376668930054
spatial::-2:9,3,-4.671282663361534,1.0780829079713423,1.0277330920114125,5.654543876647949
spatial::-20:6,1,NA,0.3335026106460326,0.3335026106460326,4.318598031997681
spatial::-20:9,1,NA,0.8463397456839248,0.8463397456839248,4.06275749206543
spatial::-21:4,1,NA,1.577895643755431,1.577895643755431,4.661976337432861
spatial::-21:5,1,NA,0.4655417696608737,0.4655417696608737,4.925498723983765
spatial::-21:8,1,NA,0.02934889416562836,0.02934889416562836,6.507744550704956
spatial::-21:9,1,NA,2.3884656247942226,2.3884656247942226,4.208674430847168
