fold,n_test,r2,rmse,mae,elapsed_sec
spatial::-1:10,14,-0.23671239979284864,0.738605764925764,0.46475977099465887,0.2859935760498047
spatial::-1:11,5,-0.4843786213159538,0.7716034067485489,0.6619179910143391,0.29213619232177734
spatial::-1:12,2,-8.653207958301122,0.4548614039186291,0.454584802646949,0.30274534225463867
spatial::-1:13,2,-42.528707056822476,0.6178610253901758,0.4736019985335558,0.3110673427581787
spatial::-1:7,1,NA,0.346531715507874,0.346531715507874,0.2918388843536377
spatial::-1:8,13,0.5112644261866659,0.8760642941868421,0.748947292752675,0.4008326530456543
spatial::-1:9,14,0.4551663676347769,1.1500197153542855,0.9554676027722766,0.20308661460876465
spatial::-11:10,2,0.19935779428765166,1.4833174094251158,1.4311635459245409,0.28177809715270996
spatial::-11:11,3,-1.9298089893322028,1.1586201588013272,0.9741462840418115,0.3199648857116699
spatial::-11:7,1,NA,0.41133614645552274,0.41133614645552274,0.29900407791137695
spatial::-12:14,1,NA,0.23007151804813697,0.23007151804813697,0.2974433898925781
spatial::-12:9,2,-83.2704591242906,0.19467787690033062,0.17793716041520868,0.3032665252685547
spatial::-13:-4,1,NA,0.3263050647817085,0.3263050647817085,0.29888319969177246
spatial::-13:10,4,0.7259167654231404,0.9662847224725503,0.8168218819622969,0.24680471420288086
spatial::-13:12,1,NA,2.1026593989389246,2.1026593989389246,0.37994885444641113
spatial::-13:9,6,0.5234785303181806,0.36205103687369794,0.2824483679034464,0.33452868461608887
spatial::-14:-4,1,NA,0.8409930494735209,0.8409930494735209,0.3158247470855713
spatial::-14:-7,1,NA,1.5816413316974804,1.5816413316974804,0.3387482166290283
spatial::-14:10,1,NA,0.33999088155546,0.33999088155546,0.3090970516204834
spatial::-14:2,1,NA,0.7533548669569576,0.7533548669569576,0.24933099746704102
spatial::-14:8,1,NA,0.4158733519453479,0.4158733519453479,0.2925405502319336
spatial::-14:9,1,NA,0.28184537899606177,0.28184537899606177,0.3061680793762207
spatial::-15:10,1,NA,0.3550619206785619,0.3550619206785619,0.2931559085845947
spatial::-15:4,1,NA,1.2207642606556641,1.2207642606556641,0.29966139793395996
spatial::-15:6,1,NA,0.8320251924622637,0.8320251924622637,0.3089766502380371
spatial::-15:8,3,-5.481278883197586,1.2577476419679647,1.1524195223413487,0.29958200454711914
spatial::-15:9,2,-0.2754160070608318,0.6686800615612138,0.5785955996384344,0.3103904724121094
spatial::-16:6,1,NA,1.7003763851990348,1.7003763851990348,0.3204493522644043
