fold,n_test,r2,rmse,mae,elapsed_sec
spatial::-1:10,14,0.604758072140526,0.7555887506717691,0.5213342881304377,0.17014312744140625
spatial::-1:11,5,0.14629262244893226,1.0026640740662824,0.8579986800250682,0.17242956161499023
spatial::-1:12,2,-1.0852368668059906,1.2689694322724245,1.004888304295641,0.17811203002929688
spatial::-1:13,2,-0.4981466850234355,1.4896135867922655,1.46013950674979,0.1728215217590332
spatial::-1:7,1,NA,3.101056135876028,3.101056135876028,0.20464038848876953
spatial::-1:8,13,0.48049967324362,1.1348408070511762,0.8564392077770512,0.16892027854919434
spatial::-1:9,14,-0.38167444292574415,1.84169069978605,1.5803314942949818,0.199753999710083
spatial::-11:10,2,0.634564401924892,1.0661346437544872,0.753916042598179,0.22115516662597656
spatial::-11:11,3,NA,1.5868173698470058,1.5847771620528812,0.17028045654296875
spatial::-11:7,1,NA,0.5658785874794239,0.5658785874794239,0.17142248153686523
spatial::-12:14,1,NA,2.193280423267471,2.193280423267471,0.14762163162231445
spatial::-12:9,2,-11.494008373962158,0.5102122830383333,0.5061992789231118,0.17388010025024414
spatial::-13:-4,1,NA,0.12283116013218454,0.12283116013218454,0.17236042022705078
spatial::-13:10,4,0.08007048276326756,1.6996181756967588,1.2360573932468815,0.13885045051574707
spatial::-13:12,1,NA,0.2602842354367443,0.2602842354367443,0.18091964721679688
spatial::-13:9,5,0.5834692328173782,1.0196002100731345,0.9284206278239868,0.17154765129089355
spatial::-14:-4,1,NA,0.3221370546610851,0.3221370546610851,0.17180728912353516
spatial::-14:-7,1,NA,0.17130713553529997,0.17130713553529997,0.17049074172973633
spatial::-14:2,1,NA,0.2476608234343085,0.2476608234343085,0.18127036094665527
spatial::-14:8,1,NA,2.1449795117503854,2.1449795117503854,0.17238831520080566
spatial::-15:4,1,NA,1.9487804493680585,1.9487804493680585,0.17149639129638672
spatial::-15:6,1,NA,1.1677261048118766,1.1677261048118766,0.17143511772155762
spatial::-15:8,3,0.8973251959418853,0.1291691573503412,0.12852621772668163,0.18280291557312012
spatial::-15:9,2,-6.830921633117176,1.0202565276644526,0.8551583454333276,0.1724240779876709
spatial::-16:6,1,NA,0.27211274238048855,0.27211274238048855,0.1704859733581543
spatial::-16:7,1,NA,2.0900774686493397,2.0900774686493397,0.17540884017944336
spatial::-16:8,3,-1.2666294776667448,0.3896907307527392,0.3676668024677972,0.1758403778076172
spatial::-16:9,3,-0.06704936190707755,1.6878470031793034,1.2615490763218977,0.16690540313720703
spatial::-17:10,1,NA,0.544063222612289,0.544063222612289,0.1674339771270752
spatial::-17:6,1,NA,0.2932594117196956,0.2932594117196956,0.17968535423278809
spatial::-17:7,3,-0.5088505919794857,1.4136766780893608,1.1247101406779307,0.19793391227722168
spatial::-17:8,1,NA,1.1125698065571106,1.1125698065571106,0.17883515357971191
spatial::-17:9,1,NA,0.41829238539995384,0.41829238539995384,0.17701315879821777
spatial::-18:7,1,NA,1.4206223578929338,1.4206223578929338,0.18650102615356445
spatial::-18:9,2,-16.972939149466168,2.1746746570092053,2.149201384594801,0.17972159385681152
spatial::-19:10,5,-1.3605588707145566,2.402916784149068,1.6445539177520148,0.22925329208374023
spatial::-19:8,1,NA,1.7161646276618683,1.7161646276618683,0.17597246170043945
spatial::-19:9,1,NA,0.40210511212699007,0.40210511212699007,0.18844175338745117
spatial::-2:10,4,0.7552447495898467,0.5887868488877939,0.5014266299657346,0.18065285682678223
spatial::-2:8,6,0.03620242467308321,2.1644304374118213,1.6107079693063715,0.23779535293579102
spatial::-2:9,3,-0.22821058439822406,1.464426017625759,0.9405516195530836,0.17586112022399902
spatial::-20:6,1,NA,0.34844155319904324,0.34844155319904324,0.1729733943939209
spatial::-20:9,1,NA,1.6545134128247492,1.6545134128247492,0.17154574394226074
spatial::-21:4,1,NA,0.2843876487679049,0.2843876487679049,0.17003178596496582
spatial::-21:5,1,NA,0.27152400631215023,0.27152400631215023,0.1794416904449463
spatial::-21:8,1,NA,0.5646851949066929,0.5646851949066929,0.1706540584564209
spatial::-21:9,1,NA,0.2940990234051055,0.2940990234051055,0.17069625854492188
spatial::-22:6,1,NA,2.5093851155365163,2.5093851155365163,0.1680305004119873
spatial::-22:8,1,NA,2.698393376807808,2.698393376807808,0.2050340175628662
spatial::-23:6,1,NA,2.520110929622703,2.520110929622703,0.1654644012451172
spatial::-3:10,1,NA,0.27197523802532153,0.27197523802532153,0.16929030418395996
spatial::-3:6,1,NA,0.9711851296881573,0.9711851296881573,0.16831755638122559
spatial::-4:13,1,NA,0.34328845958650156,0.34328845958650156,0.17876052856445312
spatial::-4:6,1,NA,1.498764417401313,1.498764417401313,0.17074012756347656
spatial::-4:7,1,NA,0.9582471369755261,0.9582471369755261,0.16787195205688477
spatial::-4:9,1,NA,0.6495789358777557,0.6495789358777557,0.16841411590576172
spatial::-5:10,3,0.28234401248918284,0.7758338829917419,0.5260209006324509,0.1794736385345459
spatial::-5:12,1,NA,2.276093350264203,2.276093350264203,0.16946864128112793
spatial::-5:9,1,NA,0.3368682594275594,0.3368682594275594,0.16800594329833984
spatial::-6:9,3,-2.861642398643073,0.6999300920970715,0.6430144419876171,0.178450345993042
spatial::-7:11,1,NA,3.164642386512824,3.164642386512824,0.17196178436279297
spatial::-8:10,1,NA,0.038909975492514626,0.038909975492514626,0.1705174446105957
spatial::-9:12,1,NA,1.4628149890589022,1.4628149890589022,0.16910743713378906
spatial::0:-5,1,NA,1.055633657177248,1.055633657177248,0.18490362167358398
spatial::0:10,126,NA,1.4871199424781867,1.105978562179688,0.15078473091125488
spatial::0:11,33,0.3433142657302628,0.9927939923545499,0.8256328732671675,0.16286182403564453
spatial::0:12,2,-1.2125786702568568,0.7282763029282071,0.6763708914219291,0.16765332221984863
spatial::0:13,2,-0.8679835202526502,1.18494714306978,1.184071490217029,0.18053412437438965
spatial::0:2,1,NA,0.036125461700847517,0.036125461700847517,0.17145109176635742
spatial::0:7,1,NA,0.8378479016376161,0.8378479016376161,0.1700892448425293
spatial::0:8,4,0.16725239149987825,1.442103126091379,0.9099973783414544,0.2231581211090088
spatial::0:9,46,NA,1.3611449935127913,1.0230496448892308,0.17424559593200684
spatial::1:10,67,0.040650878371786714,1.8751330591558824,1.4601445272033056,0.10399556159973145
spatial::1:11,23,0.2789152345087048,1.2224025107079595,1.0006478274776824,0.16516947746276855
spatial::1:12,13,-1.3297062506394308,1.287278780559908,0.9768758458951641,0.1352250576019287
spatial::1:13,11,0.1679396846585055,1.3121880301998783,1.0338222655173475,0.18021535873413086
spatial::1:14,4,0.3733840474593835,1.0374831100660458,0.7323777557198452,0.21741652488708496
spatial::1:15,1,NA,0.7095318142594813,0.7095318142594813,0.1684248447418213
spatial::1:8,1,NA,1.9869982064200142,1.9869982064200142,0.1682298183441162
spatial::1:9,19,-0.1729825956220823,1.279165923437634,1.0687024362306294,0.17679595947265625
spatial::10:13,1,NA,0.29822835625533006,0.29822835625533006,0.16987085342407227
spatial::10:7,1,NA,0.9610597872876792,0.9610597872876792,0.17024540901184082
spatial::10:9,1,NA,NA,NA,0.16734075546264648
spatial::12:-7,1,NA,1.0644017447720033,1.0644017447720033,0.18041253089904785
spatial::12:11,1,NA,1.8039572352478688,1.8039572352478688,0.21822714805603027
spatial::13:11,2,-18.218456096603212,0.6272268304000086,0.6270238247719333,0.1689605712890625
spatial::13:8,1,NA,1.5356072466168529,1.5356072466168529,0.1793515682220459
spatial::14:11,2,-18.618448266514914,1.4308792481678745,1.0519323139632868,0.14001035690307617
spatial::14:9,1,NA,0.3671533895182062,0.3671533895182062,0.17033720016479492
spatial::15:1,1,NA,0.03598132975974888,0.03598132975974888,0.16951680183410645
spatial::15:7,1,NA,0.7663153195641508,0.7663153195641508,0.18030834197998047
spatial::16:8,1,NA,0.011305221880484773,0.011305221880484773,0.17160534858703613
spatial::16:9,1,NA,0.4053809156109107,0.4053809156109107,0.16990399360656738
spatial::17:10,1,NA,NA,NA,0.167769193649292
