Value,Std.Error,t-value,p-value,term
4.333392403407421,5.154980189552664,0.8406225133880605,0.40087289478204813,(Intercept)
-0.14201949183877202,0.06274276480196227,-2.263519822357755,0.023937186849053785,LES
0.564382371550718,0.11550040887866156,4.8864101610551645,1.2989178550566255e-6,SIZE
-0.09985724335124875,0.1090558939093009,-0.9156519631510935,0.3601937998063377,logLA
