fold,n_test,r2,rmse,mae,elapsed_sec
loso::lobelia_dortmanna,1,NA,2.701016454817239,2.701016454817239,1.9783477783203125
loso::lolium_multiflorum,1,NA,2.3017560501937027,2.3017560501937027,2.0641729831695557
loso::lolium_perenne,1,NA,1.4491604422475959,1.4491604422475959,1.9651148319244385
loso::lonicera_caprifolium,1,NA,1.157509666990757,1.157509666990757,1.9437322616577148
loso::lonicera_implexa,1,NA,1.2077610702305077,1.2077610702305077,1.9628307819366455
loso::lupinus_perennis,1,NA,2.8099202290135077,2.8099202290135077,1.9962632656097412
loso::luzula_alpinopilosa,1,NA,0.5091662911740986,0.5091662911740986,2.0453975200653076
loso::luzula_campestris,1,NA,0.282845252539635,0.282845252539635,2.0638275146484375
loso::luzula_forsteri,1,NA,0.38405340610224536,0.38405340610224536,1.9457945823669434
loso::luzula_nivea,1,NA,0.30549814633225214,0.30549814633225214,2.048103094100952
loso::luzula_spicata,1,NA,0.02078209159351263,0.02078209159351263,1.953413724899292
loso::luzula_sudetica,1,NA,0.7515305919805537,0.7515305919805537,1.9570863246917725
loso::lycopus_europaeus,1,NA,1.709837814660787,1.709837814660787,1.956237554550171
loso::lysimachia_europaea,1,NA,0.8969491964482477,0.8969491964482477,2.057368278503418
loso::lysimachia_maritima,1,NA,1.8144023731243752,1.8144023731243752,1.9906775951385498
loso::lysimachia_nummularia,1,NA,1.2281912067955005,1.2281912067955005,1.966292381286621
loso::lysimachia_vulgaris,1,NA,0.06702268779784237,0.06702268779784237,1.9525220394134521
loso::magnolia_grandiflora,1,NA,NA,NA,1.957188606262207
loso::maianthemum_bifolium,1,NA,0.9027314071459069,0.9027314071459069,2.071315050125122
loso::malus_sylvestris,1,NA,0.7407624705922435,0.7407624705922435,1.948045253753662
loso::medicago_lupulina,1,NA,1.8096441587458219,1.8096441587458219,1.9492056369781494
loso::medicago_sativa,1,NA,0.4718308444425787,0.4718308444425787,2.002673625946045
loso::melampyrum_cristatum,1,NA,1.4602340139656045,1.4602340139656045,1.9931373596191406
loso::melampyrum_pratense,1,NA,1.4225336744417358,1.4225336744417358,1.9278452396392822
loso::melampyrum_sylvaticum,1,NA,1.0148784472545578,1.0148784472545578,1.951685905456543
loso::melica_ciliata,1,NA,1.4650195477531125,1.4650195477531125,1.9925119876861572
