Feature,Gain,Cover,Frequency,trait
cec_5_15cm_q50,3.3151933090374e-08,0.00352018967318986,0.00549778893271185,plant_height_m
try_ldmc,2.9556534495045e-08,0.00826344768157376,0.0123102665232461,plant_height_m
nitrogen_5_15cm_q50,2.94884784892639e-08,0.00507413869852008,0.00382454882275607,plant_height_m
leaf_area_n,2.84461115168171e-08,0.0120726223603933,0.0158957810445799,plant_height_m
bdod_60_100cm_q50,2.56414006616818e-08,0.000427526416895387,0.00239034301422254,plant_height_m
wc2_1_30s_srad_01_q50,2.33399975822858e-08,0.0019800471802538,0.0044221345763117,plant_height_m
try_seed_mass,2.31198641873646e-08,0.0178613681321428,0.0182861240588024,plant_height_m
soc_100_200cm_q50,2.16137678620543e-08,0.00693087926187421,0.00466116887773396,plant_height_m
sand_0_5cm_q50,1.93929108174307e-08,0.00471516885627162,0.00633440898768973,plant_height_m
phh2o_0_5cm_q50,1.80567200710258e-08,0.00166630563377935,0.00513923748057846,plant_height_m
wc2_1_30s_vapr_09_q50,1.73783887349391e-08,0.000516078659147661,0.00215130871280029,plant_height_m
wc2_1_30s_bio_8_q50,1.71216691384183e-08,0.00134923147603733,0.00645392613840086,plant_height_m
genus_code,1.70524488750204e-08,0.00866526538297654,0.016015298195291,plant_height_m
aust_height,1.5384029693542e-08,0.0238753032081144,0.0167324010995578,plant_height_m
sand_15_30cm_q50,1.53726136328013e-08,0.00381345946473502,0.00298792876777818,plant_height_m
try_leaf_typescale-shaped,1.30354250759218e-08,9.95022507028239e-05,0.0111150950161348,plant_height_m
aust_ldmc,1.27331418219601e-08,0.00437571859430457,0.00717102904266762,plant_height_m
CWD_q50,1.22235874477012e-08,0.00256277806475264,0.00633440898768973,plant_height_m
cec_15_30cm_q50,1.17993422682877e-08,0.00347115267882435,0.00466116887773396,plant_height_m
WW_1_q50,1.11251990915736e-08,0.00492512336612782,0.00454165172702283,plant_height_m
R10mm_q50,1.10976402425703e-08,0.00179056442532689,0.0044221345763117,plant_height_m
family_code,9.38206387553878e-09,0.00742077311820534,0.0125493008246683,plant_height_m
WSDI_1_q50,9.06059413125912e-09,0.0039381943436065,0.00597585753555635,plant_height_m
CWD_1_q50,8.55851872616724e-09,0.00347781790135947,0.00430261742560057,plant_height_m
bdod_100_200cm_q50,8.42461722005317e-09,0.00142397718589544,0.00239034301422254,plant_height_m
RR1_q50,8.30358828471881e-09,0.00256944328728775,0.00286841161706705,plant_height_m
soc_5_15cm_q50,7.35600217843688e-09,0.0041829032281101,0.00418310027488945,plant_height_m
try_growth_formtree,7.24540404093484e-09,0.00370967242811677,0.00227082586351141,plant_height_m
CDD_q50,6.92080347328151e-09,0.00488703638021286,0.00525875463128959,plant_height_m
wc2_1_30s_bio_13_q50,6.72648808502226e-09,0.00255801719151327,0.00669296043982312,plant_height_m
nitrogen_15_30cm_q50,6.25627809409795e-09,0.00681566612948147,0.00717102904266762,plant_height_m
phh2o_15_30cm_q50,5.90251287314328e-09,0.00268179989573688,0.00167324010995578,plant_height_m
TR_1_q50,5.82754062270995e-09,0.00150681638026047,0.00239034301422254,plant_height_m
nitrogen_60_100cm_q50,5.29161581343e-09,0.00371490938868007,0.00501972032986734,plant_height_m
TXx_q50,5.20640680810048e-09,0.000953126822521787,0.00107565435640014,plant_height_m
sand_60_100cm_q50,3.94987583505752e-09,0.00804349533791488,0.00513923748057846,plant_height_m
wc2_1_30s_bio_3_q50,3.9474756427393e-09,0.0131909514843213,0.0100394406597347,plant_height_m
wc2_1_30s_srad_08_q50,3.91907805304469e-09,0.00732603174074189,0.00466116887773396,plant_height_m
R20mm_q50,3.5197828351585e-09,0.00178770790138327,0.00227082586351141,plant_height_m
phh2o_100_200cm_q50,3.49472832804933e-09,0.00108833562251988,0.00155372295924465,plant_height_m
soc_0_5cm_q50,3.45619971705842e-09,0.00833152816889674,0.00609537468626748,plant_height_m
TR_q50,3.36355015514303e-09,0.00211620815489977,0.0026293773156448,plant_height_m
cec_30_60cm_q50,3.15945698293245e-09,0.00279320432953812,0.00406358312417832,plant_height_m
nitrogen_0_5cm_q50,3.11612660128414e-09,0.00369158110980716,0.00729054619337875,plant_height_m
soc_60_100cm_q50,3.05305294489291e-09,0.00171915132673635,0.00298792876777818,plant_height_m
wc2_1_30s_bio_18_q50,2.8853103507166e-09,0.00630530051822105,0.00991992350902354,plant_height_m
aust_seed_mass,2.44625474520103e-09,0.00510603654922386,0.00991992350902354,plant_height_m
wc2_1_30s_bio_11_q50,2.09229310527426e-09,0.000748409273228896,0.00812716624835664,plant_height_m
sand_30_60cm_q50,1.99012514333239e-09,0.0100235425181687,0.00537827178200072,plant_height_m
wc2_1_30s_srad_06_q50,1.95317996230095e-09,0.00779545384214373,0.00585634038484523,plant_height_m
R20mm_1_q50,1.93348321826211e-09,0.00084791152393172,0.00167324010995578,plant_height_m
WSDI_q50,1.84978913385542e-09,0.00720367729849009,0.00621489183697861,plant_height_m
