Feature,Gain,Cover,Frequency,trait
R10mm_q50,5.61086907895249e-06,0.00399810795561287,0.00585539714867617,lma_g_m2
try_height,4.57891376241991e-06,0.0233558399008941,0.0154022403258656,lma_g_m2
cec_0_5cm_q50,4.38687168864253e-06,0.00605473341215788,0.00432790224032587,lma_g_m2
wc2_1_30s_bio_14_q50,4.35463245187088e-06,0.00207831443468476,0.00954684317718941,lma_g_m2
wc2_1_30s_srad_06_q50,4.21639527556943e-06,0.00692133567106496,0.00789205702647658,lma_g_m2
try_logNmass,3.74255873307554e-06,0.0155828928822834,0.021321283095723,lma_g_m2
aust_seed_mass,3.50409671297365e-06,0.0093913275345086,0.00776476578411405,lma_g_m2
CWD_q50,2.93103706077086e-06,0.0045617024316853,0.00681008146639511,lma_g_m2
wc2_1_30s_bio_1_q50,2.72286809681273e-06,0.00254239477576308,0.0495799389002037,lma_g_m2
wc2_1_30s_bio_2_q50,2.65042115491524e-06,0.00645055726320819,0.0153385947046843,lma_g_m2
clay_30_60cm_q50,2.42949302863223e-06,0.00209617594609396,0.00311863543788187,lma_g_m2
GSL_1_q50,2.36078964223581e-06,0.000578904342994604,0.000827393075356416,lma_g_m2
CSDI_q50,2.31919302427874e-06,0.00755222977048277,0.00897403258655805,lma_g_m2
sand_60_100cm_q50,1.4704964287353e-06,0.00739434676784788,0.00369144602851324,lma_g_m2
wc2_1_30s_bio_4_q50,1.44758814638213e-06,0.00400671975575659,0.00706466395112016,lma_g_m2
DTR_q50,1.33056049019434e-06,0.00319178829771185,0.0037550916496945,lma_g_m2
wc2_1_30s_bio_9_q50,1.17978682811759e-06,0.0104228298183899,0.00655549898167006,lma_g_m2
try_growth_formherbaceous graminoid,1.05961890936648e-06,0.00135300948924689,0.00967413441955193,lma_g_m2
wc2_1_30s_bio_7_q50,9.56569416638677e-07,0.00380928626357276,0.00515529531568228,lma_g_m2
genus_code,9.47718932767992e-07,0.0109975877390931,0.0173752545824847,lma_g_m2
SDII_q50,8.91377420388177e-07,0.00782876424176449,0.00668279022403259,lma_g_m2
R20mm_q50,8.89875883415988e-07,0.00378026130753281,0.00521894093686354,lma_g_m2
clay_0_5cm_q50,8.05894367195578e-07,0.00575459622937115,0.00763747454175153,lma_g_m2
wc2_1_30s_srad_07_q50,7.66246501598765e-07,0.00670508380078929,0.00553716904276986,lma_g_m2
try_growth_formshrub/tree,5.91929206257121e-07,7.5592467928221e-05,0.00210030549898167,lma_g_m2
cec_5_15cm_q50,5.85547319403612e-07,0.00468641405598882,0.0064918533604888,lma_g_m2
try_growth_formherbaceous non-graminoid,5.71535102660067e-07,0.000285784182547198,0.00477342158859471,lma_g_m2
wc2_1_30s_bio_19_q50,5.40710717744238e-07,0.00734427074478994,0.0112016293279022,lma_g_m2
nitrogen_0_5cm_q50,5.01396157528359e-07,0.00498431854984941,0.00617362525458248,lma_g_m2
try_logLA,4.91796944821376e-07,0.0164778821861087,0.0215122199592668,lma_g_m2
CSDI_1_q50,4.80351361305896e-07,0.0126242610995738,0.00878309572301426,lma_g_m2
DTR_1_q50,4.57914105035162e-07,0.00510360792961799,0.00267311608961303,lma_g_m2
nitrogen_60_100cm_q50,4.45709771795252e-07,0.00585921365333932,0.00572810590631365,lma_g_m2
cec_30_60cm_q50,4.40711299586567e-07,0.00445804187439977,0.00591904276985743,lma_g_m2
wc2_1_30s_bio_16_q50,4.2106814183646e-07,0.00524905166537862,0.00413696537678208,lma_g_m2
RR_q50,3.81354475363592e-07,0.0028932458927295,0.00464613034623218,lma_g_m2
try_leaf_typeneedleleaved,3.60141097651398e-07,2.42406226267713e-05,0.00114562118126273,lma_g_m2
WSDI_1_q50,3.38392444888167e-07,0.0068045979357834,0.00954684317718941,lma_g_m2
wc2_1_30s_bio_5_q50,2.99645661099435e-07,0.00916550699740657,0.00445519348268839,lma_g_m2
wc2_1_30s_vapr_09_q50,2.98520439514766e-07,0.00066661712223621,0.00184572301425662,lma_g_m2
try_ldmc,2.88976873775066e-07,0.0168564824368715,0.0157204684317719,lma_g_m2
wc2_1_30s_elev_q50,2.81816838353951e-07,0.0103207640389088,0.0125381873727088,lma_g_m2
try_growth_formtree,2.69951486042235e-07,6.4429023297471e-05,0.00235488798370672,lma_g_m2
family_code,2.69083016460798e-07,0.0103925290401064,0.0130473523421589,lma_g_m2
sand_30_60cm_q50,2.60079226303751e-07,0.00587835098699204,0.00451883910386965,lma_g_m2
