Feature,Gain,Cover,Frequency,trait
cec_60_100cm_q50,9.29872925276084e-10,0.00182010171839412,0.00355897216883764,seed_mass_mg
phh2o_0_5cm_q50,8.53689419928055e-10,0.000278022359475893,0.00220656274467934,seed_mass_mg
soc_0_5cm_q50,7.85129886941851e-10,0.00511669111283983,0.00683322656416827,seed_mass_mg
clay_30_60cm_q50,7.56500751109664e-10,0.00247169975312694,0.00441312548935867,seed_mass_mg
clay_60_100cm_q50,7.45905252051405e-10,0.0039303724042024,0.00341661328208413,seed_mass_mg
wc2_1_30s_srad_01_q50,7.34343953815184e-10,0.00192429262204237,0.0051249199231262,seed_mass_mg
DTR_1_q50,7.1693442025693e-10,0.00311789929544275,0.00291835717844686,seed_mass_mg
phh2o_15_30cm_q50,6.09250955458596e-10,0.000324449394262158,0.00128122998078155,seed_mass_mg
wc2_1_30s_srad_03_q50,6.03823114366588e-10,0.00635429549943883,0.00583671435689373,seed_mass_mg
BEDD_q50,5.59820145824646e-10,0.00483947852722649,0.00306071606520037,seed_mass_mg
R10mm_q50,5.5567392046111e-10,0.00536475183940133,0.0051249199231262,seed_mass_mg
SDII_q50,3.89968375822539e-10,0.00423079850720888,0.0037725104989679,seed_mass_mg
clay_15_30cm_q50,3.82673854221102e-10,0.00489319352677571,0.00427076660260517,seed_mass_mg
phh2o_60_100cm_q50,3.62462801232203e-10,0.000365747861252267,0.00213538330130258,seed_mass_mg
BEDD_1_q50,3.59143876330207e-10,0.000852152028024654,0.00149476831091181,seed_mass_mg
try_habitat_adaptationterrestrial,3.56931771468657e-10,0.000245631404973847,0.00327425439533063,seed_mass_mg
nitrogen_30_60cm_q50,3.28169437082065e-10,0.00164654018718733,0.00249128051818635,seed_mass_mg
clay_100_200cm_q50,3.21681271163991e-10,0.00404751968965147,0.00341661328208413,seed_mass_mg
CSU_q50,3.19002240305194e-10,0.00430718717490953,0.00412840771585166,seed_mass_mg
bdod_15_30cm_q50,3.09443891571493e-10,0.00370336579806723,0.00213538330130258,seed_mass_mg
wc2_1_30s_bio_7_q50,2.90612744901844e-10,0.00167218302616811,0.00476902270624244,seed_mass_mg
TG_q50,2.66134494920483e-10,0.000966330142644365,0.0013524094241583,seed_mass_mg
wc2_1_30s_bio_5_q50,2.57711221573703e-10,0.00353952155321105,0.00284717773507011,seed_mass_mg
CSDI_1_q50,2.51510799623873e-10,0.00503598365120556,0.00669086767741476,seed_mass_mg
GSL_q50,2.44681120507719e-10,0.00191700465727941,0.0013524094241583,seed_mass_mg
TXn_q50,2.42808682925754e-10,0.00202497450561956,0.0012100505374048,seed_mass_mg
nitrogen_0_5cm_q50,2.29496704622586e-10,0.0034696110764108,0.0075450209979358,seed_mass_mg
phylo_terminal,2.22239667960102e-10,0.00337162843904211,0.00583671435689373,seed_mass_mg
wc2_1_30s_vapr_06_q50,2.19276932222046e-10,0.00245631404973847,0.00384368994234465,seed_mass_mg
logLA,2.15614355780742e-10,0.00852233005410909,0.00234892163143284,seed_mass_mg
soc_60_100cm_q50,2.09085945184183e-10,0.00331008562548823,0.00348779272546089,seed_mass_mg
CDD_1_q50,2.0810322204061e-10,0.00589677326709743,0.00405722827247491,seed_mass_mg
logLDMC,2.04181029042592e-10,0.00298428660812182,0.00163712719766531,seed_mass_mg
wc2_1_30s_srad_07_q50,1.97389949727056e-10,0.010257945366177,0.00740266211118229,seed_mass_mg
CFD_1_q50,1.95462755988533e-10,0.00098387524299964,0.000996512207274539,seed_mass_mg
WW_1_q50,1.78860181235527e-10,0.00381754391268694,0.00476902270624244,seed_mass_mg
sand_5_15cm_q50,1.78554690862739e-10,0.00597127246245214,0.00519609936650295,seed_mass_mg
RR_q50,1.69811507047201e-10,0.00121978936162287,0.0024201010748096,seed_mass_mg
logNmass,1.69133744260214e-10,0.00344477801129257,0.00142358886753506,seed_mass_mg
FD_q50,1.67850867458711e-10,0.00100627898653022,0.00128122998078155,seed_mass_mg
cec_100_200cm_q50,1.67249006647087e-10,0.00539525332155742,0.00419958715922841,seed_mass_mg
R10mm_1_q50,1.66741708036409e-10,0.00237209756803315,0.00434194604598192,seed_mass_mg
CWD_1_q50,1.54712551705482e-10,0.00289197238779099,0.00434194604598192,seed_mass_mg
CFD_q50,1.49957995677378e-10,0.00232944947793879,0.00206420385792583,seed_mass_mg
TR_1_q50,1.40373018198648e-10,0.00149187337944006,0.00170830664104207,seed_mass_mg
SU_q50,1.32148382130759e-10,0.00279075065497209,0.00220656274467934,seed_mass_mg
sand_30_60cm_q50,1.25569263604837e-10,0.00420542559284894,0.0037725104989679,seed_mass_mg
SDII_1_q50,1.23071854677214e-10,0.00204818802301269,0.00277599829169336,seed_mass_mg
RR1_q50,1.13004516763916e-10,0.00385074464105154,0.00412840771585166,seed_mass_mg
nitrogen_100_200cm_q50,1.05991287554198e-10,0.00734572863182228,0.00441312548935867,seed_mass_mg
wc2_1_30s_srad_12_q50,1.02257487901242e-10,0.0014513846863125,0.00128122998078155,seed_mass_mg
soc_5_15cm_q50,9.89920398063518e-11,0.00426588870791943,0.00434194604598192,seed_mass_mg
nitrogen_5_15cm_q50,9.2976812827952e-11,0.00472017184481062,0.00412840771585166,seed_mass_mg
wc2_1_30s_srad_11_q50,9.03106942604122e-11,0.00536907063333494,0.00234892163143284,seed_mass_mg
CDD_q50,8.94341479831694e-11,0.00143788845526998,0.00419958715922841,seed_mass_mg
try_habitat_adaptationsemiaquatic,7.99077829857757e-11,0.00059491386435424,0.000284717773507011,seed_mass_mg
wc2_1_30s_bio_6_q50,7.69953987868787e-11,0.00529970000577639,0.00412840771585166,seed_mass_mg
RR_1_q50,7.21417205908524e-11,0.00125137054226237,0.00220656274467934,seed_mass_mg
RR1_1_q50,7.10036067489818e-11,0.00602579723586391,0.00348779272546089,seed_mass_mg
clay_0_5cm_q50,7.06665164447217e-11,0.00356543431681269,0.0064773293472845,seed_mass_mg
TXx_q50,6.96234217143154e-11,0.00199285347573837,0.00177948608441882,seed_mass_mg
wc2_1_30s_srad_10_q50,6.72538746262394e-11,0.000997101549421309,0.00149476831091181,seed_mass_mg
nitrogen_60_100cm_q50,6.2533171098464e-11,0.0024425478940751,0.00427076660260517,seed_mass_mg
CSU_1_q50,5.99477109447865e-11,0.00145435385714185,0.00163712719766531,seed_mass_mg
wc2_1_30s_vapr_04_q50,5.75684590772938e-11,0.000648628863903466,0.00106769165065129,seed_mass_mg
bdod_0_5cm_q50,5.7335169704667e-11,0.00175504988476918,0.00220656274467934,seed_mass_mg
bdod_100_200cm_q50,5.05562716235585e-11,0.000482355297459631,0.0012100505374048,seed_mass_mg
TNx_q50,4.59929966149938e-11,0.000501519945540009,0.000854153320521034,seed_mass_mg
R20mm_q50,4.45900939893388e-11,0.00242662234144493,0.00448430493273543,seed_mass_mg
wc2_1_30s_vapr_02_q50,4.40748771193719e-11,0.000569540949994305,0.00128122998078155,seed_mass_mg
TNn_q50,4.38872011238248e-11,0.00134503438569745,0.00128122998078155,seed_mass_mg
wc2_1_30s_srad_02_q50,4.14608600582771e-11,0.00116148564351919,0.00249128051818635,seed_mass_mg
wc2_1_30s_vapr_07_q50,3.37855241004951e-11,0.00175774913097768,0.00263363940493985,seed_mass_mg
TXx_1_q50,3.1471174087628e-11,0.00147594782680989,0.00106769165065129,seed_mass_mg
GSL_1_q50,3.07474301105942e-11,0.00130076674787799,0.0013524094241583,seed_mass_mg
wc2_1_30s_vapr_03_q50,2.90708837753027e-11,0.000508268061061268,0.0012100505374048,seed_mass_mg
DTR_q50,2.7979269716918e-11,0.00320427517411488,0.0049825610363727,seed_mass_mg
phh2o_5_15cm_q50,2.65585864184285e-11,0.000499090623952355,0.00163712719766531,seed_mass_mg
wc2_1_30s_srad_09_q50,2.55414533436936e-11,0.00146865986204692,0.00234892163143284,seed_mass_mg
TG_1_q50,2.36830634756259e-11,0.000545787583359471,0.000569435547014022,seed_mass_mg
try_growth_formherbaceous non-graminoid,2.12941890726098e-11,0.000151157787676214,0.0049825610363727,seed_mass_mg
FD_1_q50,2.0723432444545e-11,0.000812743033380498,0.000569435547014022,seed_mass_mg
TN_q50,2.06327539830081e-11,0.000357920047247606,0.000782973877144281,seed_mass_mg
TNx_1_q50,1.81144116999718e-11,0.000833257304565127,0.000355897216883764,seed_mass_mg
bdod_30_60cm_q50,1.58666084195976e-11,0.000676701024471906,0.00163712719766531,seed_mass_mg
SU_1_q50,1.54814979621007e-11,0.000735274667196439,0.0012100505374048,seed_mass_mg
try_leaf_typescale-shaped,1.54192907372589e-11,9.71728635061373e-06,0.000427076660260517,seed_mass_mg
try_growth_formherbaceous non-graminoid; herbaceous non-graminoid/shrub,1.27511286374244e-11,0.00263230490253292,0.000640614990390775,seed_mass_mg
try_growth_formherbaceous graminoid,1.19964997938805e-11,0.000167083340306386,0.00612143213040074,seed_mass_mg
phh2o_30_60cm_q50,1.18115378468143e-11,0.00041784331307639,0.00113887109402804,seed_mass_mg
TXn_1_q50,1.0232874309663e-11,0.000324989243503859,0.00049825610363727,seed_mass_mg
wc2_1_30s_vapr_10_q50,8.69861105216421e-12,0.000152507410780465,0.000925332763897786,seed_mass_mg
ID_1_q50,8.35418847635562e-12,0.00152291471083785,0.0012100505374048,seed_mass_mg
wc2_1_30s_vapr_09_q50,8.25882953769301e-12,0.000626225120372885,0.00156594775428856,seed_mass_mg
TNn_1_q50,3.6957447181317e-12,0.000986574489208144,0.00106769165065129,seed_mass_mg
bdod_60_100cm_q50,2.74156448909116e-12,0.000191646480803771,0.000925332763897786,seed_mass_mg
wc2_1_30s_vapr_11_q50,2.39621181480798e-12,0.000165193867960433,0.000640614990390775,seed_mass_mg
sla_mm2_mg,1.98085202477559e-12,0.00189595053685308,0.000640614990390775,seed_mass_mg
try_growth_formshrub,1.68432366624208e-12,2.29435927722824e-05,0.00149476831091181,seed_mass_mg
wc2_1_30s_vapr_01_q50,1.2435577951722e-12,0.000560363512885392,0.000569435547014022,seed_mass_mg
wc2_1_30s_vapr_12_q50,5.85475929031738e-13,0.000241582535661091,0.00049825610363727,seed_mass_mg
try_growth_formshrub/tree; tree,3.67876506655039e-13,1.61954772510229e-06,0.000142358886753506,seed_mass_mg
logH,3.56281616928623e-13,0.00291329643283817,0.000854153320521034,seed_mass_mg
try_growth_formfern,1.91537746137168e-13,1.34962310425191e-06,7.11794433767528e-05,seed_mass_mg
phylo_proxy_fallbackTRUE,1.36270867137667e-13,0.000292598289001813,7.11794433767528e-05,seed_mass_mg
TN_1_q50,1.00624305872394e-13,0.00029718700755627,0.000355897216883764,seed_mass_mg
try_woodinesswoody,9.08152848195599e-14,0.000139011179737946,7.11794433767528e-05,seed_mass_mg
try_growth_formsucculent,8.58222166460314e-14,4.85864317530686e-06,0.000213538330130258,seed_mass_mg
try_growth_formherbaceous non-graminoid/shrub,7.81440049362803e-14,0.000384102735470093,0.000427076660260517,seed_mass_mg
try_woodinesssemi-woody,6.28646182365532e-14,0.000341184720754882,0.000569435547014022,seed_mass_mg
try_habitat_adaptationaquatic/semiaquatic,6.24096754672767e-14,9.17743710891296e-06,0.000569435547014022,seed_mass_mg
try_growth_formclimber; herbaceous non-graminoid,1.28060238661219e-14,1.88947234595267e-06,7.11794433767528e-05,seed_mass_mg
try_woodinessnon-woody; semi-woody,3.16990261715383e-15,1.07969848340153e-06,7.11794433767528e-05,seed_mass_mg
