Value,Std.Error,t-value,p-value,term
5.120533492618612,5.300680943982976,0.966014281321939,0.33440191716937995,(Intercept)
-0.4824148187307201,0.06334550946414566,-7.615611948054074,9.46408030810589e-14,LES
-0.952745073591543,0.1028442441348159,-9.263961066626283,2.9480792212386907e-19,SIZE
