fold,n_test,r2,rmse,mae,elapsed_sec
spatial::-1:10,14,-0.19796196454109904,0.7269421483503359,0.47564476183807664,0.14821410179138184
spatial::-1:11,5,-0.7056152684859547,0.827108204069659,0.7175355479080124,0.3333010673522949
spatial::-1:12,2,-6.254820563297975,0.39432707198293687,0.38289811752596203,0.3196399211883545
spatial::-1:13,2,-31.69076071879337,0.5354456941968638,0.42604044796361673,0.20877599716186523
spatial::-1:7,1,NA,0.5899234910371711,0.5899234910371711,0.3287198543548584
spatial::-1:8,13,0.602949380883,0.7896269151162242,0.6918524785831289,0.3250885009765625
spatial::-1:9,14,0.5393355080149704,1.0574642659484221,0.8697735489429508,0.33918190002441406
spatial::-11:10,2,0.15128920604573126,1.527195784897685,1.512970877857302,0.32666945457458496
spatial::-11:11,3,-3.0711631590465496,1.3657797863499805,1.2336012700673453,0.25777459144592285
spatial::-11:7,1,NA,0.5938228796274423,0.5938228796274423,0.33452630043029785
spatial::-12:14,1,NA,0.5560068825288619,0.5560068825288619,0.3329803943634033
spatial::-12:9,2,-70.2478730156785,0.17900488096920486,0.177935794743747,0.24439454078674316
spatial::-13:-4,1,NA,0.5771408791669153,0.5771408791669153,0.32303738594055176
spatial::-13:10,4,0.8393285811662299,0.7398321364837972,0.6428287371115516,0.3349723815917969
spatial::-13:12,1,NA,1.6390591104648173,1.6390591104648173,0.3365929126739502
spatial::-13:9,6,0.483804321925992,0.37682155839880027,0.3280994324479363,0.3370645046234131
spatial::-14:-4,1,NA,0.7205171010578173,0.7205171010578173,0.335223913192749
spatial::-14:-7,1,NA,1.4484863396254988,1.4484863396254988,0.333681583404541
spatial::-14:10,1,NA,0.19473368872892394,0.19473368872892394,0.34160494804382324
spatial::-14:2,1,NA,1.0634954943332993,1.0634954943332993,0.16849040985107422
spatial::-14:8,1,NA,0.19287098062756058,0.19287098062756058,0.33701038360595703
spatial::-14:9,1,NA,0.5454008408104354,0.5454008408104354,0.3351454734802246
spatial::-15:10,1,NA,0.8382514784766926,0.8382514784766926,0.3345775604248047
spatial::-15:4,1,NA,1.0769076929074783,1.0769076929074783,0.2816154956817627
spatial::-15:6,1,NA,0.9231569100913664,0.9231569100913664,0.3297879695892334
spatial::-15:8,3,-3.183014886429337,1.010433792837201,0.8392387178113824,0.20813822746276855
spatial::-15:9,2,-3.0027476699463254,1.184599510438681,0.9146177360136034,0.33420586585998535
spatial::-16:6,1,NA,0.8050791230287881,0.8050791230287881,0.905219554901123
spatial::-16:7,1,NA,2.600906305153539,2.600906305153539,0.18546581268310547
spatial::-16:8,3,-1.7275423815227855,0.8570974345432609,0.7971558538287361,0.1937873363494873
spatial::-16:9,4,0.9137403975770679,0.5405336459879911,0.3625004948046482,0.3158304691314697
spatial::-17:10,1,NA,0.26682245632760093,0.26682245632760093,0.32669925689697266
spatial::-17:6,1,NA,1.0975059286691042,1.0975059286691042,0.19296503067016602
spatial::-17:7,3,-17.70213354782927,0.9704400379113931,0.890058959391221,0.1853644847869873
spatial::-17:8,1,NA,1.2854203248895448,1.2854203248895448,0.3190312385559082
spatial::-17:9,1,NA,1.3410489741579998,1.3410489741579998,0.1920945644378662
spatial::-18:7,1,NA,0.17545543195298485,0.17545543195298485,0.3272061347961426
spatial::-18:9,2,0.9150941675439331,0.40460301155210227,0.40460300671803884,0.33183765411376953
spatial::-19:10,6,-0.5712866908801635,0.9348405353003711,0.8412367338175449,0.32940673828125
spatial::-19:8,2,-12.049158501057013,0.14643836815342182,0.1339859468237221,0.30741214752197266
spatial::-19:9,1,NA,0.16185109623375205,0.16185109623375205,0.32691192626953125
spatial::-2:10,4,0.5704259047678981,0.28662713742844853,0.24491933905369678,0.3287465572357178
spatial::-2:8,6,-0.04048011462208123,1.1241609047663204,0.849712275546627,0.1838390827178955
spatial::-2:9,3,0.7453572767090588,0.38922719433423875,0.37775268514004123,0.32880330085754395
spatial::-20:6,1,NA,1.0250297107555282,1.0250297107555282,0.22939515113830566
spatial::-20:9,1,NA,0.7173972352996847,0.7173972352996847,0.3271152973175049
spatial::-21:4,1,NA,0.16550074195471254,0.16550074195471254,0.33299708366394043
spatial::-21:5,1,NA,0.09921559197304397,0.09921559197304397,0.32161903381347656
spatial::-21:8,1,NA,2.7213779321029246,2.7213779321029246,0.24159502983093262
spatial::-21:9,1,NA,0.09464479710581486,0.09464479710581486,0.326932430267334
spatial::-22:6,1,NA,1.504425533939667,1.504425533939667,0.3473820686340332
spatial::-22:8,1,NA,0.3935995889755164,0.3935995889755164,0.33184337615966797
spatial::-23:6,1,NA,2.49946374309809,2.49946374309809,0.2647533416748047
spatial::-3:10,1,NA,0.14061131962719386,0.14061131962719386,0.3332498073577881
spatial::-3:6,1,NA,1.4967328441526053,1.4967328441526053,0.32623291015625
spatial::-4:13,1,NA,0.5363879025965979,0.5363879025965979,0.25121021270751953
spatial::-4:6,1,NA,0.4845113529521017,0.4845113529521017,0.3298952579498291
spatial::-4:7,1,NA,0.27544525551901167,0.27544525551901167,0.3197174072265625
spatial::-4:9,1,NA,0.7259073633569395,0.7259073633569395,0.3176429271697998
spatial::-5:10,3,-7.524002777039515,0.4297205205634917,0.36226826001780693,0.3291280269622803
spatial::-5:12,1,NA,0.8370571343533384,0.8370571343533384,0.3317432403564453
spatial::-5:9,1,NA,0.5998024920665266,0.5998024920665266,0.31965088844299316
spatial::-6:9,4,0.6163959790172663,0.4480305166524245,0.35949870152829577,0.26199913024902344
spatial::-7:11,1,NA,1.8714050550547463,1.8714050550547463,0.3272724151611328
spatial::-8:10,1,NA,1.2458039840627597,1.2458039840627597,0.34149169921875
spatial::-9:12,1,NA,1.458310912679628,1.458310912679628,0.32091617584228516
spatial::0:-5,1,NA,0.29965147657465785,0.29965147657465785,0.317030668258667
spatial::0:10,127,NA,0.7470822055108233,0.5435186109821734,0.3368349075317383
spatial::0:11,33,0.1756622000722381,0.6373739742883252,0.4984662579765019,0.32751011848449707
spatial::0:12,2,-5906.469225348114,0.5462039180752424,0.48210420038159163,0.32990574836730957
spatial::0:13,2,-8.135050526067621,1.086006844723664,0.9580451843837434,0.19324946403503418
spatial::0:2,1,NA,0.5540024004376329,0.5540024004376329,0.32738614082336426
spatial::0:7,1,NA,1.25083673650367,1.25083673650367,0.21005988121032715
spatial::0:8,4,0.1032212103689002,0.9583554067236295,0.7835723417246261,0.2404160499572754
spatial::0:9,46,NA,0.90808802577845,0.6684457016315787,0.2074260711669922
spatial::1:10,67,NA,0.8512726181057558,0.6702594739662918,0.31683874130249023
spatial::1:11,23,0.3666813998556486,0.4641054468200909,0.368729919547416,0.3213982582092285
spatial::1:12,13,0.5409351866274632,0.6220375874291089,0.5191578858034732,0.20896530151367188
spatial::1:13,11,0.46559778536348906,0.6843431561582154,0.5040886571107116,0.19450807571411133
spatial::1:14,4,0.2203198238613997,0.8124135463821397,0.6702662111049177,0.31937670707702637
spatial::1:15,1,NA,NA,NA,0.326840877532959
spatial::1:8,1,NA,0.8873987761284585,0.8873987761284585,0.3295576572418213
spatial::1:9,19,0.68974156575385,1.039112856481989,0.8793302605705745,0.33739209175109863
spatial::10:13,1,NA,0.04718317297155217,0.04718317297155217,0.33181333541870117
spatial::10:7,1,NA,0.2329452866929378,0.2329452866929378,0.3297305107116699
spatial::10:9,1,NA,0.48098378199654324,0.48098378199654324,0.3167250156402588
spatial::12:-7,1,NA,0.07149465176497038,0.07149465176497038,0.32730984687805176
spatial::12:11,1,NA,0.6715006133035577,0.6715006133035577,0.3233201503753662
spatial::13:11,2,0.23729209211384317,1.4652939460359182,1.3072762805731588,0.32744812965393066
spatial::13:8,1,NA,0.7721316911718974,0.7721316911718974,0.3278331756591797
spatial::14:11,2,-15.493254513889703,0.5947151114122036,0.5051620584614742,0.3331925868988037
spatial::14:9,1,NA,0.8438211081977895,0.8438211081977895,0.33290576934814453
spatial::15:1,1,NA,1.6426449370635199,1.6426449370635199,0.32915759086608887
spatial::15:7,1,NA,1.434419041800167,1.434419041800167,0.1814584732055664
spatial::16:8,1,NA,0.7073004725713901,0.7073004725713901,0.32819676399230957
spatial::16:9,1,NA,0.28677808137943384,0.28677808137943384,0.3385608196258545
spatial::17:10,1,NA,NA,NA,0.33028268814086914
spatial::17:8,1,NA,0.1972449813530961,0.1972449813530961,0.328244686126709
spatial::19:10,1,NA,0.24516277514934925,0.24516277514934925,0.3166086673736572
spatial::19:6,1,NA,0.6614722694523341,0.6614722694523341,0.32730984687805176
spatial::19:7,1,NA,NA,NA,0.34198856353759766
spatial::2:10,14,0.44757271423539347,1.0616256346211024,0.795853485718114,0.32407569885253906
spatial::2:11,9,0.6620048953019395,0.3727303812865006,0.3136032717143625,0.2586524486541748
spatial::2:12,8,0.15757727839377478,0.7511790791944442,0.6927232590185601,0.19244003295898438
spatial::2:13,3,-0.2758903154361061,0.54028638644815985,0.3241564354821141,0.33419108390808105
spatial::2:14,1,NA,0.32877215446256836,0.32877215446256836,0.3280003070831299
spatial::2:15,1,NA,2.321159197351315,2.321159197351315,0.3194925785064697
spatial::2:7,1,NA,0.9135348904632545,0.9135348904632545,0.3186163902282715
spatial::2:8,1,NA,0.9821362747285178,0.9821362747285178,0.32678771018981934
spatial::2:9,5,0.5322166161021349,0.8540687491018365,0.7735069400349657,0.2778794765472412
spatial::20:-7,1,NA,1.7383458388661799,1.7383458388661799,0.3202831745147705
spatial::20:7,1,NA,0.007178874132701019,0.007178874132701019,0.3172895908355713
spatial::20:8,3,-50.059449200520554,1.3588401179331813,1.2516631687034163,0.32465386390686035
spatial::20:9,1,NA,1.2203792886920057,1.2203792886920057,0.3363606929779053
spatial::21:8,1,NA,0.27189890121320026,0.27189890121320026,0.3337666988372803
spatial::21:9,1,NA,0.5717460976592701,0.5717460976592701,0.3291280269622803
spatial::23:8,1,NA,0.20955647265053923,0.20955647265053923,0.32689642906188965
spatial::23:9,1,NA,0.2565301223380816,0.2565301223380816,0.3272273540496826
spatial::24:-5,1,NA,1.6319697605195005,1.6319697605195005,0.3232405185699463
spatial::24:8,6,0.7211693438870572,0.7228892957883569,0.5590610747053171,0.19245386123657227
spatial::25:-9,1,NA,1.257437173841331,1.257437173841331,0.26476240158081055
spatial::25:7,1,NA,2.737715798585458,2.737715798585458,0.2923617362976074
spatial::28:-10,1,NA,2.0898993850529437,2.0898993850529437,0.19388175010681152
spatial::3:10,5,0.4469249103526267,0.8101592687018475,0.5520147641464921,0.33073973655700684
spatial::3:11,4,0.5032830216743986,0.34264285026543123,0.2868450805686309,0.32811760902404785
spatial::3:12,4,-1.32644707833418,0.38727218153742626,0.28847008510187544,0.32704973220825195
spatial::3:13,1,NA,0.4941920642199493,0.4941920642199493,0.32753515243530273
