fold,n_test,r2,rmse,mae,elapsed_sec
loso::cardamine_hirsuta,1,NA,0.800192330425038,0.800192330425038,0.3334624767303467
loso::carduus_defloratus,1,NA,0.2612220734548365,0.2612220734548365,0.3304572105407715
loso::carduus_nutans,1,NA,0.02448905129681833,0.02448905129681833,0.33186912536621094
loso::carex_acutiformis,1,NA,0.18189593016427885,0.18189593016427885,0.34133458137512207
loso::carex_alba,1,NA,0.2979926271716482,0.2979926271716482,0.3351926803588867
loso::carex_arenaria,1,NA,0.030508574304306535,0.030508574304306535,0.3345761299133301
loso::carex_atrata,1,NA,0.6533614739311155,0.6533614739311155,0.19510197639465332
loso::carex_bigelowii,1,NA,0.5560068825288619,0.5560068825288619,0.3213005065917969
loso::carex_canescens,1,NA,0.8204683433504001,0.8204683433504001,0.341449499130249
loso::carex_curvula,1,NA,2.8195189665741323,2.8195189665741323,0.33556056022644043
loso::carex_flacca,1,NA,0.5493319218398032,0.5493319218398032,0.33422207832336426
loso::carex_flava,1,NA,0.5725004068287243,0.5725004068287243,0.33281826972961426
loso::carex_hirta,1,NA,0.46259818017819443,0.46259818017819443,0.33051180839538574
loso::carex_lasiocarpa,1,NA,0.20187835430097945,0.20187835430097945,0.3378567695617676
loso::carex_nigra,1,NA,1.4255421120749332,1.4255421120749332,0.3341643810272217
loso::carex_panicea,1,NA,0.09723996326870576,0.09723996326870576,0.3331911563873291
loso::carex_paniculata,1,NA,0.4845113529521017,0.4845113529521017,0.3308424949645996
loso::carex_riparia,1,NA,1.736896148837821,1.736896148837821,0.2755696773529053
loso::carex_saxatilis,1,NA,1.6390591104648173,1.6390591104648173,0.3257434368133545
loso::carex_sempervirens,1,NA,0.5843631664147377,0.5843631664147377,0.3220641613006592
loso::carex_sylvatica,1,NA,0.9019579273452631,0.9019579273452631,0.3330421447753906
loso::carex_vaginata,1,NA,2.163051819116268,2.163051819116268,0.3357675075531006
loso::carex_vulpinoidea,1,NA,0.226009528841022,0.226009528841022,0.3349018096923828
loso::carlina_acaulis,1,NA,0.1740389131070308,0.1740389131070308,0.3311901092529297
loso::carlina_vulgaris,1,NA,0.2136226974677955,0.2136226974677955,0.330979585647583
loso::carum_carvi,1,NA,0.6614722694523341,0.6614722694523341,0.3280191421508789
loso::catapodium_rigidum,1,NA,0.27544525551901167,0.27544525551901167,0.3306918144226074
loso::celtis_australis,1,NA,0.6471639321457276,0.6471639321457276,0.32329893112182617
loso::celtis_occidentalis,1,NA,1.2419783802682334,1.2419783802682334,0.1940898895263672
loso::centaurea_aspera,1,NA,1.0336846447854562,1.0336846447854562,0.3204975128173828
loso::centaurea_jacea,1,NA,0.7692928276318018,0.7692928276318018,0.3273506164550781
loso::centaurea_nigra,1,NA,0.48936300672088073,0.48936300672088073,0.3399786949157715
loso::centaurea_rhaetica,1,NA,1.1329144506175584,1.1329144506175584,0.3219327926635742
loso::centaurea_scabiosa,1,NA,0.7014827974922531,0.7014827974922531,0.33115506172180176
loso::cerastium_fontanum_subsp_vulgare,1,NA,0.439050729194828,0.439050729194828,0.32924532890319824
loso::cerastium_glomeratum,1,NA,0.7781227739202468,0.7781227739202468,0.34150004386901855
loso::cerastium_pumilum,1,NA,1.701643684151004,1.701643684151004,0.24693679809570312
loso::cerastium_purpurascens,1,NA,0.3859351206256405,0.3859351206256405,0.32161855697631836
loso::cerastium_semidecandrum,1,NA,0.9901843833528998,0.9901843833528998,0.3292396068572998
loso::ceratophyllum_demersum,1,NA,0.39680037241668575,0.39680037241668575,0.3349609375
loso::chaerophyllum_hirsutum,1,NA,0.7784728789567721,0.7784728789567721,0.33285021781921387
loso::chaerophyllum_roseum,1,NA,0.3473580402545813,0.3473580402545813,0.3225212097167969
loso::cheirolophus_sempervirens,1,NA,1.393566736374142,1.393566736374142,0.31867218017578125
loso::chelidonium_majus,1,NA,0.07704433354990137,0.07704433354990137,0.3288884162902832
loso::chondrilla_juncea,1,NA,0.12198689341044489,0.12198689341044489,0.3316762447357178
loso::chrysosplenium_alternifolium,1,NA,0.38305199177955407,0.38305199177955407,0.3301723003387451
loso::chrysosplenium_oppositifolium,1,NA,0.41230506346348195,0.41230506346348195,0.33000779151916504
loso::cichorium_intybus,1,NA,0.16352935886817033,0.16352935886817033,0.32934999465942383
loso::circaea_alpina,1,NA,0.24516277514934925,0.24516277514934925,0.3295118808746338
loso::cirsium_arvense,1,NA,0.1406870323261309,0.1406870323261309,0.333463191986084
loso::cirsium_dissectum,1,NA,1.1409456389987724,1.1409456389987724,0.3313322067260742
loso::cirsium_palustre,1,NA,0.31127462190115507,0.31127462190115507,0.3294241428375244
loso::cirsium_vulgare,1,NA,0.06264725592637,0.06264725592637,0.3312532901763916
loso::cladium_mariscus,1,NA,1.0769076929074783,1.0769076929074783,0.2755105495452881
loso::clinopodium_nepeta,1,NA,0.6359385193661327,0.6359385193661327,0.3352677822113037
loso::clinopodium_vulgare,1,NA,0.6538280577095099,0.6538280577095099,0.3311483860015869
loso::comarum_palustre,1,NA,1.1783224079737233,1.1783224079737233,0.32825374603271484
loso::conium_maculatum,1,NA,0.4419554614562662,0.4419554614562662,0.3419461250305176
loso::conopodium_majus,1,NA,0.35197113950182013,0.35197113950182013,0.33227014541625977
loso::convallaria_majalis,1,NA,0.5228637755720351,0.5228637755720351,0.33111023902893066
loso::coreopsis_tinctoria,1,NA,1.2854203248895448,1.2854203248895448,0.31742382049560547
loso::cornus_suecica,1,NA,0.32877215446256836,0.32877215446256836,0.31891751289367676
loso::coronilla_coronata,1,NA,0.12300639475231012,0.12300639475231012,0.34622836112976074
loso::coronilla_vaginalis,1,NA,0.5937649293672589,0.5937649293672589,0.3324160575866699
loso::corylus_avellana,1,NA,0.5345397018248574,0.5345397018248574,0.330463171005249
loso::crataegus_monogyna,1,NA,0.17115053636541688,0.17115053636541688,0.3295741081237793
loso::crepis_biennis,1,NA,0.05241252072976499,0.05241252072976499,0.3426551818847656
loso::crepis_capillaris,1,NA,0.14474659861902683,0.14474659861902683,0.33210110664367676
loso::crepis_froelichiana,1,NA,2.622076347241358,2.622076347241358,0.32979655265808105
loso::crepis_pyrenaica,1,NA,1.190444941458889,1.190444941458889,0.31863832473754883
loso::crepis_vesicaria,1,NA,1.1582298236374449,1.1582298236374449,0.3712046146392822
loso::cruciata_glabra,1,NA,0.02731187979187144,0.02731187979187144,0.4037013053894043
loso::cryptomeria_japonica,1,NA,0.774191926453299,0.774191926453299,0.34929680824279785
loso::cupressus_sempervirens,1,NA,0.010101613545925758,0.010101613545925758,0.3265502452850342
