fold,n_test,r2,rmse,mae,elapsed_sec
spatial::-1:10,14,-0.13198281364440834,1.4488522256818535,1.0093531618634226,13.495349884033203
spatial::-1:11,5,-26.43571020872082,0.5148212622913418,0.3598273956676675,7.862390041351318
spatial::-1:12,2,NA,1.7414197006455066,1.7414197006455066,8.79501223564148
spatial::-1:13,2,-1.114119722769816,1.035184172209443,0.9234341074462065,11.19270944595337
spatial::-1:7,1,NA,1.3347278942284388,1.3347278942284388,7.6829307079315186
spatial::-1:8,13,-0.6872852896532233,0.8663114111389084,0.6314366038270744,7.489752292633057
spatial::-1:9,14,0.6331743255090778,0.6629050234562018,0.546854472250129,8.57623815536499
spatial::-11:10,2,NA,0.8061668648380449,0.8061668648380449,12.278651237487793
spatial::-11:11,3,-0.810583872548521,0.9529137896954253,0.7397748520656355,9.680819511413574
spatial::-11:7,1,NA,0.3393069858947597,0.3393069858947597,6.907910346984863
spatial::-12:14,1,NA,1.3187709578799405,1.3187709578799405,6.143869876861572
spatial::-12:9,2,0.5968236675498265,0.3247516218332968,0.3151064772569927,8.261758089065552
spatial::-13:-4,1,NA,NA,NA,9.82804250717163
spatial::-13:10,4,0.34060245808461487,1.4741988563296629,1.148874765377851,8.439693212509155
spatial::-13:12,1,NA,0.03217125139217725,0.03217125139217725,6.065259218215942
spatial::-13:9,6,NA,0.8510673640030215,0.8221819466120499,7.33115029335022
spatial::-14:-4,1,NA,0.49278397090188353,0.49278397090188353,16.346853017807007
spatial::-14:-7,1,NA,0.4469191314763967,0.4469191314763967,6.022705793380737
spatial::-14:2,1,NA,1.5155867995416754,1.5155867995416754,8.514251232147217
spatial::-14:8,1,NA,0.9064682063720415,0.9064682063720415,6.8409583568573
spatial::-14:9,1,NA,0.4854566945393426,0.4854566945393426,7.821239233016968
spatial::-15:10,1,NA,1.0195710224689867,1.0195710224689867,12.100694179534912
spatial::-15:4,1,NA,1.9575907394574523,1.9575907394574523,6.382620096206665
spatial::-15:6,1,NA,NA,NA,6.401067495346069
spatial::-15:8,3,NA,1.2411786563590579,1.2402924873604113,8.512915849685669
spatial::-15:9,2,-17.031501159282527,1.9785922449529474,1.857125942625112,7.7136523723602295
spatial::-16:6,1,NA,1.178910494843386,1.178910494843386,9.937040567398071
spatial::-16:7,1,NA,2.6159634723457863,2.6159634723457863,7.89890456199646
spatial::-16:8,3,0.4705439024702386,1.3349063997320065,1.2641217587768048,9.075100660324097
spatial::-16:9,4,NA,1.2941197688955401,0.9447630258412981,12.210682392120361
spatial::-17:10,1,NA,0.24347045878396267,0.24347045878396267,8.611820459365845
spatial::-17:6,1,NA,1.0566480208473892,1.0566480208473892,7.492174386978149
spatial::-17:7,3,-1.7330847017273578,0.4891698176291569,0.40331616438615026,8.962849617004395
spatial::-17:8,1,NA,0.26101829754121564,0.26101829754121564,11.49123215675354
spatial::-17:9,1,NA,1.1205847627989591,1.1205847627989591,6.080881834030151
spatial::-18:7,1,NA,NA,NA,8.562486410140991
spatial::-18:9,2,-0.5549785474216395,0.37513696882541475,0.34094076690918773,7.589758396148682
spatial::-19:10,5,-1.14811324198228,1.6511743252829156,1.2686473690455986,11.076828956604004
spatial::-19:8,2,0.12502338730105855,1.2339862081781112,1.22815325834108,9.25447130203247
spatial::-19:9,1,NA,2.3931268402227444,2.3931268402227444,8.696678161621094
spatial::-2:10,4,-2.501442704690746,0.9888642332441717,0.820913814006612,8.662355899810791
spatial::-2:8,6,0.2920285007934994,0.9968672570401934,0.5991121368714193,15.408514976501465
spatial::-2:9,3,0.7361355601031867,0.583100431110169,0.544496630422591,8.481656074523926
spatial::-20:6,1,NA,2.874026487522822,2.874026487522822,9.042207479476929
spatial::-20:9,1,NA,1.1326773956425331,1.1326773956425331,9.955251932144165
spatial::-21:4,1,NA,1.1389960773293772,1.1389960773293772,7.713248252868652
spatial::-21:5,1,NA,0.5063936941782541,0.5063936941782541,7.680567264556885
spatial::-21:8,1,NA,0.8223974304941333,0.8223974304941333,7.676379203796387
spatial::-21:9,1,NA,0.02045987941776417,0.02045987941776417,8.706291913986206
spatial::-22:6,1,NA,2.4085469514409095,2.4085469514409095,5.899476528167725
spatial::-22:8,1,NA,1.642432773524595,1.642432773524595,7.232379674911499
spatial::-23:6,1,NA,0.35401728143529176,0.35401728143529176,10.642154216766357
spatial::-3:10,1,NA,0.47567666216244664,0.47567666216244664,6.3326122760772705
spatial::-3:6,1,NA,0.23501340709519258,0.23501340709519258,10.527287006378174
spatial::-4:13,1,NA,0.9458552798593005,0.9458552798593005,8.681560277938843
spatial::-4:6,1,NA,1.8667836701908138,1.8667836701908138,32.88377642631531
spatial::-4:7,1,NA,1.1675951572215029,1.1675951572215029,9.036176919937134
spatial::-4:9,1,NA,NA,NA,6.3111724853515625
spatial::-5:10,3,-2.262655716849195,0.8708847568573574,0.7439911328923486,6.679918050765991
spatial::-5:12,1,NA,0.56571701737822,0.56571701737822,5.266759395599365
spatial::-5:9,1,NA,0.5187774859288159,0.5187774859288159,11.196845531463623
spatial::-6:9,4,0.8408410219758506,0.3084325667403277,0.22938487077312542,9.055447578430176
spatial::-7:11,1,NA,0.35312069949025293,0.35312069949025293,6.112547159194946
spatial::-8:10,1,NA,0.06146259032741064,0.06146259032741064,16.681430101394653
spatial::-9:12,1,NA,NA,NA,7.570532321929932
spatial::0:-5,1,NA,1.4013151086151967,1.4013151086151967,9.528394222259521
