Feature,Gain,Cover,Frequency,trait
wc2_1_30s_bio_16_q50,3.24799154125527e-07,0.00202738088735666,0.00360756019135754,nmass_mg_g
wc2_1_30s_bio_14_q50,3.23194719118497e-07,0.0021221633535643,0.00533291506548506,nmass_mg_g
clay_100_200cm_q50,3.14946296231524e-07,0.00160206465128085,0.00329385930515254,nmass_mg_g
FD_1_q50,3.08556337841714e-07,0.000463470194930584,0.000470551329307505,nmass_mg_g
wc2_1_30s_srad_08_q50,2.98232385332134e-07,0.00197717830991617,0.00298015841894753,nmass_mg_g
sand_60_100cm_q50,2.97981935548896e-07,0.00477085133932444,0.00313700886205004,nmass_mg_g
WSDI_q50,2.71970332603341e-07,0.00917020360558927,0.00768567171202259,nmass_mg_g
R20mm_q50,2.43974041582658e-07,0.00513873582680834,0.0044702376284213,nmass_mg_g
try_sla,2.39407113779717e-07,0.00521745346823502,0.00180378009567877,nmass_mg_g
cec_60_100cm_q50,2.38387104833419e-07,0.00580823739955468,0.0046270880715238,nmass_mg_g
cec_30_60cm_q50,2.3475855309559e-07,0.00258322382477774,0.00360756019135754,nmass_mg_g
R20mm_1_q50,2.34620241521874e-07,0.00257197844743107,0.00258803231119128,nmass_mg_g
soc_30_60cm_q50,2.30297382285529e-07,0.00225951760544148,0.00298015841894753,nmass_mg_g
wc2_1_30s_bio_5_q50,2.29952640947441e-07,0.00382342829786756,0.00321543408360129,nmass_mg_g
soc_100_200cm_q50,2.28307765628443e-07,0.00794485909542185,0.00423496196376755,nmass_mg_g
nitrogen_60_100cm_q50,2.26275633466982e-07,0.00493511417270972,0.00454866284997255,nmass_mg_g
bdod_0_5cm_q50,2.24719991421348e-07,0.00265832688062871,0.00274488275429378,nmass_mg_g
wc2_1_30s_srad_11_q50,2.24325315766043e-07,0.00622712770571811,0.00258803231119128,nmass_mg_g
wc2_1_30s_srad_10_q50,2.23269639450304e-07,0.00344670815675413,0.00282330797584503,nmass_mg_g
try_growth_formherbaceous graminoid,2.21652467949897e-07,0.000741793284260649,0.00799937259822759,nmass_mg_g
wc2_1_30s_vapr_09_q50,2.13031885245199e-07,0.00132494642380936,0.00188220531723002,nmass_mg_g
cec_100_200cm_q50,2.08303507473239e-07,0.00632793448121861,0.00509763940083131,nmass_mg_g
TXx_1_q50,2.01999773327809e-07,0.00271575862922063,0.00149007920947377,nmass_mg_g
wc2_1_30s_srad_07_q50,1.98076699908064e-07,0.00209645963391477,0.00345070974825504,nmass_mg_g
wc2_1_30s_srad_03_q50,1.97170359625687e-07,0.0028294172645459,0.00407811152066505,nmass_mg_g
SDII_1_q50,1.89408232138648e-07,0.00203581492036666,0.00235275664653753,nmass_mg_g
nitrogen_5_15cm_q50,1.88841938071545e-07,0.00404512287984475,0.00290173319739628,nmass_mg_g
wc2_1_30s_bio_6_q50,1.80470495184881e-07,0.00298363958244307,0.00290173319739628,nmass_mg_g
CDD_1_q50,1.71881325705197e-07,0.00596326295869091,0.0043133871853188,nmass_mg_g
nitrogen_15_30cm_q50,1.69361302839641e-07,0.00213782655772574,0.00172535487412752,nmass_mg_g
SDII_q50,1.59655186988495e-07,0.00914931933337403,0.00548976550858756,nmass_mg_g
RR_q50,1.57862272631387e-07,0.00563955673935464,0.00345070974825504,nmass_mg_g
CSU_q50,1.52713914826747e-07,0.00358245592615321,0.00298015841894753,nmass_mg_g
cec_5_15cm_q50,1.40490447920265e-07,0.00924731476453786,0.00588189161634382,nmass_mg_g
nitrogen_30_60cm_q50,1.35502178239629e-07,0.0050053977811264,0.00376441063446004,nmass_mg_g
wc2_1_30s_vapr_10_q50,1.34554710237798e-07,0.00212899090409621,0.00188220531723002,nmass_mg_g
CWD_1_q50,1.27665045517144e-07,0.00752275582430223,0.0043133871853188,nmass_mg_g
wc2_1_30s_bio_9_q50,1.26955381594841e-07,0.0110011920099987,0.00588189161634382,nmass_mg_g
CDD_q50,1.26658382651994e-07,0.00169082280819563,0.00384283585601129,nmass_mg_g
DTR_1_q50,1.23810310777248e-07,0.00523873936106979,0.00360756019135754,nmass_mg_g
nitrogen_100_200cm_q50,1.20610727249197e-07,0.00493953199952448,0.00313700886205004,nmass_mg_g
RR_1_q50,1.18236369920438e-07,0.00146390715816463,0.00156850443102502,nmass_mg_g
clay_15_30cm_q50,1.13059387430578e-07,0.0033957023380746,0.00305858364049878,nmass_mg_g
wc2_1_30s_srad_02_q50,1.07422386664597e-07,0.0038258380215847,0.00266645753274253,nmass_mg_g
nitrogen_0_5cm_q50,1.05514149974622e-07,0.00646569035371531,0.00580346639479257,nmass_mg_g
sand_5_15cm_q50,1.00861341631043e-07,0.00335794999983935,0.00298015841894753,nmass_mg_g
bdod_30_60cm_q50,9.50000514760642e-08,0.00196994913876474,0.00156850443102502,nmass_mg_g
TNn_q50,9.4818738024755e-08,0.00326276591301219,0.00164692965257627,nmass_mg_g
TXn_1_q50,9.37824971828736e-08,0.00181813654458471,0.00117637832326876,nmass_mg_g
CWD_q50,9.36980627919424e-08,0.00202657764611761,0.0039996862991138,nmass_mg_g
bdod_60_100cm_q50,9.31344924148695e-08,0.00310894521573453,0.00298015841894753,nmass_mg_g
wc2_1_30s_srad_01_q50,9.02662976587831e-08,0.0060773232146357,0.00494078895772881,nmass_mg_g
BEDD_q50,8.9184246944587e-08,0.00309448687343167,0.00180378009567877,nmass_mg_g
sand_15_30cm_q50,8.44194236060346e-08,0.00250731752768773,0.00219590620343502,nmass_mg_g
TNx_q50,7.52462171641944e-08,0.00224867384871433,0.00125480354482001,nmass_mg_g
wc2_1_30s_vapr_04_q50,7.24486243446724e-08,0.00159644196260751,0.00164692965257627,nmass_mg_g
try_habitat_adaptationterrestrial,7.14761308194466e-08,0.000102413257978595,0.00305858364049878,nmass_mg_g
SU_1_q50,6.76159033046569e-08,0.003259552948056,0.00149007920947377,nmass_mg_g
