Feature,Gain,Cover,Frequency,trait
BEDD_1_q50,1.99066846254079e-08,0.00128787675891006,0.0013307916411898,leaf_area_mm2
phh2o_30_60cm_q50,1.46182809277468e-08,0.00202725641999366,0.00151062834945869,leaf_area_mm2
cec_100_200cm_q50,1.41957368389266e-08,0.00794043597082051,0.00424414631514585,leaf_area_mm2
aust_height,1.34831922257659e-08,0.00528278717646915,0.00654605618098766,leaf_area_mm2
sand_30_60cm_q50,1.28959270686704e-08,0.00500753235289155,0.00388447289860806,leaf_area_mm2
bdod_100_200cm_q50,1.2294429158545e-08,0.00204196351124218,0.00161853037442003,leaf_area_mm2
try_habitat_adaptationsemiaquatic,1.21255687920393e-08,0.0068470024393646,0.00194223644930403,leaf_area_mm2
wc2_1_30s_bio_15_q50,1.19688981772911e-08,0.00672346287287701,0.00989101895478905,leaf_area_mm2
bdod_30_60cm_q50,1.14537654578022e-08,0.00112904017342602,0.00158256303276625,leaf_area_mm2
wc2_1_30s_srad_11_q50,9.69729300996854e-09,0.00518324339043968,0.00276948530734093,leaf_area_mm2
clay_15_30cm_q50,9.22246959384809e-09,0.00279868205885035,0.00294932201560983,leaf_area_mm2
bdod_0_5cm_q50,9.19866231769197e-09,0.00127022824941183,0.00179836708268892,leaf_area_mm2
bdod_15_30cm_q50,8.00870243508024e-09,0.00121186431887822,0.00129482429953602,leaf_area_mm2
RR_q50,7.79351970287956e-09,0.00246459887027866,0.00230190986584182,leaf_area_mm2
wc2_1_30s_srad_08_q50,7.55698363357984e-09,0.00381378097797203,0.00327302809049383,leaf_area_mm2
try_woodinesswoody,7.5373605362313e-09,3.74643798120248e-05,0.000467575441499119,leaf_area_mm2
wc2_1_30s_bio_16_q50,7.49559635415348e-09,0.00413253782934789,0.00392044024026184,leaf_area_mm2
wc2_1_30s_vapr_08_q50,7.30966266808884e-09,0.00293243918346849,0.00226594252418804,leaf_area_mm2
soc_100_200cm_q50,7.10882769539706e-09,0.00215033155202076,0.00212207315757292,leaf_area_mm2
wc2_1_30s_srad_03_q50,6.59205870486612e-09,0.00319329653877122,0.00345286479876272,leaf_area_mm2
cec_5_15cm_q50,6.50195814119349e-09,0.00605963121736477,0.00539510124806676,leaf_area_mm2
wc2_1_30s_bio_18_q50,6.13499864717839e-09,0.00786659089160425,0.00780491313886991,leaf_area_mm2
wc2_1_30s_srad_06_q50,5.92468171755081e-09,0.00145445391873543,0.00381253821530051,leaf_area_mm2
CSU_q50,5.49516898411537e-09,0.00433905635277451,0.00273351796568716,leaf_area_mm2
sla_mm2_mg,5.48964914063145e-09,0.000155121109800202,7.19346833075568e-05,leaf_area_mm2
R10mm_q50,5.40084310110611e-09,0.00129902318596157,0.00384850555695429,leaf_area_mm2
GSL_1_q50,5.19605630009472e-09,0.00518912622693909,0.00269755062403338,leaf_area_mm2
CSDI_1_q50,5.18549019671705e-09,0.00671850890529856,0.00604251339783477,leaf_area_mm2
RR1_q50,5.15640010262509e-09,0.00521946927835709,0.00370463619033917,leaf_area_mm2
family_code,4.91530351217813e-09,0.0104240766539788,0.0107902024961335,leaf_area_mm2
nitrogen_30_60cm_q50,4.77924944505396e-09,0.00121062582698361,0.00219400784088048,leaf_area_mm2
WSDI_q50,4.74288028235486e-09,0.00726514826528311,0.00589864403121965,leaf_area_mm2
wc2_1_30s_vapr_04_q50,4.62952924218642e-09,0.00111061760649366,0.00151062834945869,leaf_area_mm2
bdod_60_100cm_q50,4.39381551596185e-09,0.00154269646622656,0.00176239974103514,leaf_area_mm2
wc2_1_30s_bio_12_q50,4.27778987389865e-09,0.00206626891467395,0.00766104377225479,leaf_area_mm2
try_sla,4.21930720932497e-09,0.00395527867693149,0.00169046505772758,leaf_area_mm2
nitrogen_15_30cm_q50,4.19647655322796e-09,0.00362614945593825,0.00392044024026184,leaf_area_mm2
CDD_1_q50,3.73759415710538e-09,0.0047104491096714,0.0043160809984534,leaf_area_mm2
CFD_q50,3.71280371580598e-09,0.00169580502669802,0.00158256303276625,leaf_area_mm2
wc2_1_30s_srad_12_q50,3.50443418247147e-09,0.00227309706107422,0.00107902024961335,leaf_area_mm2
wc2_1_30s_vapr_05_q50,3.30016046930828e-09,0.000535647744419859,0.00147466100780491,leaf_area_mm2
aust_ldmc,3.27651939153943e-09,0.00356329599228667,0.00589864403121965,leaf_area_mm2
