Feature,Gain,Cover,Frequency,trait
wc2_1_30s_bio_16_q50,4.61884024295742e-09,0.00284299678546356,0.0036101083032491,plant_height_m
wc2_1_30s_bio_11_q50,4.58379338188595e-09,0.00231134612305558,0.0049338146811071,plant_height_m
wc2_1_30s_srad_02_q50,4.49123413946724e-09,0.00270649188565611,0.00216606498194946,plant_height_m
CWD_q50,4.26668150091175e-09,0.00108742061162406,0.00348977135980746,plant_height_m
wc2_1_30s_bio_3_q50,3.91190400570497e-09,0.00260488297527311,0.00481347773766546,plant_height_m
nitrogen_60_100cm_q50,3.64607699780464e-09,0.00664819916167517,0.00421179302045728,plant_height_m
bdod_15_30cm_q50,3.10981155291563e-09,0.00046801679933985,0.000601684717208183,plant_height_m
wc2_1_30s_srad_07_q50,3.06291496249033e-09,0.00134349559284181,0.00373044524669073,plant_height_m
wc2_1_30s_bio_18_q50,3.02548437472094e-09,0.00361891937384279,0.00601684717208183,plant_height_m
RR1_1_q50,2.54848896064319e-09,0.00655274836707297,0.0036101083032491,plant_height_m
DTR_q50,2.53430738069368e-09,0.00435378785701676,0.00312876052948255,plant_height_m
try_woodinesssemi-woody,2.42605205334063e-09,0.000568599357092713,0.00144404332129964,plant_height_m
aust_ldmc,2.28020001589079e-09,0.00680471793777019,0.00890493381468111,plant_height_m
wc2_1_30s_bio_8_q50,2.143851601171e-09,0.00176994511066134,0.00397111913357401,plant_height_m
nitrogen_100_200cm_q50,2.11746824717384e-09,0.00343622860567943,0.00276774969915764,plant_height_m
try_seed_mass,2.11178939798179e-09,0.0170297560154528,0.0150421179302046,plant_height_m
clay_5_15cm_q50,2.03265755202622e-09,0.00169861360286722,0.00252707581227437,plant_height_m
TR_q50,2.02333707965714e-09,0.00307803153776362,0.00336943441636582,plant_height_m
WW_1_q50,1.9285786469042e-09,0.00941370632356382,0.00649819494584838,plant_height_m
wc2_1_30s_bio_13_q50,1.82895138455562e-09,0.0015420948267722,0.0036101083032491,plant_height_m
sand_30_60cm_q50,1.34917267899247e-09,0.00386421765244416,0.00240673886883273,plant_height_m
TG_q50,1.26447316106397e-09,0.000194493823409872,0.000601684717208183,plant_height_m
ID_1_q50,9.22293737685864e-10,0.00261412014894429,0.00180505415162455,plant_height_m
phh2o_0_5cm_q50,8.76959271339254e-10,0.000957587003912456,0.00168471720818291,plant_height_m
DTR_1_q50,8.21012825578218e-10,0.00651477331975811,0.00336943441636582,plant_height_m
wc2_1_30s_vapr_06_q50,8.11322240979705e-10,0.000719473193722006,0.00264741275571601,plant_height_m
soc_0_5cm_q50,7.88331376168577e-10,0.00311036164561275,0.00421179302045728,plant_height_m
phylo_terminal,6.83760044076066e-10,0.00632797714107422,0.0104693140794224,plant_height_m
TNx_q50,6.79951457069981e-10,0.000286352383806619,0.000962695547533093,plant_height_m
nitrogen_5_15cm_q50,6.52330303633333e-10,0.00348190129772027,0.00324909747292419,plant_height_m
try_growth_formfern,5.93754165189614e-10,0.0148815999605881,0.00373044524669073,plant_height_m
clay_15_30cm_q50,5.80170397918293e-10,0.0022826082494119,0.00336943441636582,plant_height_m
CDD_q50,5.60547767245388e-10,0.00215944593379615,0.00336943441636582,plant_height_m
wc2_1_30s_srad_09_q50,5.31062836135547e-10,0.00498294201928722,0.00288808664259928,plant_height_m
CSU_q50,4.72809537328091e-10,0.0023139120046309,0.0022864019253911,plant_height_m
BEDD_1_q50,4.20204645152694e-10,0.000816976693584475,0.001323706377858,plant_height_m
nitrogen_0_5cm_q50,4.09338606487559e-10,0.00550997409485962,0.00433212996389892,plant_height_m
soc_5_15cm_q50,4.09151892119577e-10,0.00193467470779741,0.00252707581227437,plant_height_m
try_woodinesswoody,4.09143873103772e-10,0.000586047351804944,0.000601684717208183,plant_height_m
clay_30_60cm_q50,4.02062661397895e-10,0.00199061092613956,0.0022864019253911,plant_height_m
wc2_1_30s_vapr_05_q50,3.87117220692944e-10,0.000547045951859956,0.00120336943441637,plant_height_m
SDII_q50,3.63655065452982e-10,0.00369384311584237,0.00288808664259928,plant_height_m
try_sla,3.33071504427926e-10,0.0069940799980294,0.00216606498194946,plant_height_m
try_growth_formtree,3.23052140181444e-10,0.00272188717510808,0.00108303249097473,plant_height_m
clay_60_100cm_q50,3.15888659313428e-10,0.00212762900226208,0.00240673886883273,plant_height_m
R20mm_1_q50,2.72290507888803e-10,0.00166730984764822,0.00204572803850782,plant_height_m
TXx_q50,2.54020615881918e-10,0.000975548174939753,0.00120336943441637,plant_height_m
cec_0_5cm_q50,2.28967898757225e-10,0.00630077879637574,0.00397111913357401,plant_height_m
WSDI_q50,1.98878224955538e-10,0.0102927773512712,0.0062575210589651,plant_height_m
wc2_1_30s_bio_6_q50,1.93371561852831e-10,0.000978114056515081,0.00264741275571601,plant_height_m
wc2_1_30s_srad_10_q50,1.86731482641352e-10,0.00150309342682722,0.00192539109506619,plant_height_m
R20mm_q50,1.82299664656984e-10,0.00222667203106975,0.00288808664259928,plant_height_m
nitrogen_15_30cm_q50,1.80368480225944e-10,0.00317604821394115,0.00216606498194946,plant_height_m
sand_5_15cm_q50,1.63975990794104e-10,0.00505273399813614,0.00445246690734055,plant_height_m
wc2_1_30s_srad_12_q50,1.58871726359457e-10,0.000301747673258588,0.000601684717208183,plant_height_m
TXn_q50,1.52704472079836e-10,0.000313037552190031,0.000842358604091456,plant_height_m
wc2_1_30s_srad_06_q50,1.48003608690224e-10,0.00402432866274463,0.00373044524669073,plant_height_m
try_growth_formshrub,1.23451919177973e-10,0.0071762575898777,0.00216606498194946,plant_height_m
TXn_1_q50,1.17648428740269e-10,0.00324943242699554,0.00144404332129964,plant_height_m
try_growth_formshrub/tree,1.17383380467904e-10,0.00281836432234041,0.00216606498194946,plant_height_m
TX_1_q50,1.10283519600272e-10,0.00240012562556193,0.00108303249097473,plant_height_m
CFD_q50,1.06644891179147e-10,0.00197367610774239,0.000842358604091456,plant_height_m
phh2o_15_30cm_q50,1.05510274693009e-10,0.00118748999306186,0.001323706377858,plant_height_m
try_growth_formherbaceous graminoid,1.04656756885869e-10,0.000109819731424044,0.00264741275571601,plant_height_m
nitrogen_30_60cm_q50,1.02769299603508e-10,0.00335925215841958,0.0022864019253911,plant_height_m
bdod_0_5cm_q50,1.01701526811607e-10,0.00197111022616707,0.00156438026474128,plant_height_m
wc2_1_30s_vapr_08_q50,9.1710717933903e-11,0.000810305401488622,0.00144404332129964,plant_height_m
SDII_1_q50,9.06548066028793e-11,0.000608113933352766,0.001323706377858,plant_height_m
wc2_1_30s_vapr_10_q50,8.8560445100245e-11,0.0023826776308497,0.0022864019253911,plant_height_m
try_growth_formherbaceous non-graminoid,8.55538586747687e-11,7.90291525201063e-05,0.00216606498194946,plant_height_m
sand_15_30cm_q50,8.38495888784395e-11,0.000810818577803688,0.00072202166064982,plant_height_m
CFD_1_q50,7.4480111412775e-11,0.00230262212569946,0.001323706377858,plant_height_m
phh2o_5_15cm_q50,7.26409600381169e-11,0.00179714345535982,0.00168471720818291,plant_height_m
phh2o_60_100cm_q50,6.65123962722483e-11,0.000782080704160013,0.00108303249097473,plant_height_m
BEDD_q50,6.36719012366103e-11,0.00292561817218913,0.00204572803850782,plant_height_m
TNn_q50,6.15540890627586e-11,0.00537911413451788,0.00168471720818291,plant_height_m
GSL_q50,6.11390183697241e-11,0.000266851683834125,0.00120336943441637,plant_height_m
RR_1_q50,4.60522641675185e-11,0.000952968417076866,0.00168471720818291,plant_height_m
TNn_1_q50,4.0152028882897e-11,0.000680984970092084,0.000601684717208183,plant_height_m
sand_60_100cm_q50,3.61374255645389e-11,0.00316732421658504,0.00168471720818291,plant_height_m
wc2_1_30s_vapr_01_q50,3.58077085084721e-11,0.000842635509337756,0.00156438026474128,plant_height_m
bdod_100_200cm_q50,3.34838707410786e-11,0.00276807304346398,0.00156438026474128,plant_height_m
