Feature,Gain,Cover,Frequency,trait
sand_100_200cm_q50,2.16999431140798e-09,0.00299985034877423,0.00397166165736368,seed_mass_mg
clay_15_30cm_q50,2.0230389221372e-09,0.00360207501197882,0.00533132961213683,seed_mass_mg
clay_30_60cm_q50,1.65576344317733e-09,0.00393136976170292,0.0040074423930156,seed_mass_mg
leaf_area_n,1.51648077863896e-09,0.013957795044838,0.0115213968799199,seed_mass_mg
clay_60_100cm_q50,1.46700779610136e-09,0.00539509733483267,0.0041505653356233,seed_mass_mg
wc2_1_30s_srad_04_q50,1.42409667694306e-09,0.00309386069032549,0.00347073135823673,seed_mass_mg
wc2_1_30s_bio_15_q50,7.76006568455959e-10,0.0108744833697361,0.010483755546014,seed_mass_mg
R10mm_1_q50,7.22450141870348e-10,0.00160407084429043,0.0024330900243309,seed_mass_mg
try_sla,5.77352970822488e-10,0.00750676197046917,0.0030055817947617,seed_mass_mg
logLDMC,5.76012096175249e-10,0.00362544832021929,0.0018605982539001,seed_mass_mg
bdod_0_5cm_q50,5.37481776229221e-10,0.00182125645183459,0.0015743523686847,seed_mass_mg
nitrogen_5_15cm_q50,5.31987432423853e-10,0.00353671248627982,0.00307714326606555,seed_mass_mg
DTR_q50,5.02249493627738e-10,0.00296096378285204,0.00461571489909833,seed_mass_mg
wc2_1_30s_srad_10_q50,4.82803159055014e-10,0.00434226424683289,0.00293402032345785,seed_mass_mg
wc2_1_30s_vapr_08_q50,4.3570126624937e-10,0.000878153806503551,0.00168169457564048,seed_mass_mg
wc2_1_30s_srad_03_q50,4.34344553032785e-10,0.00551620416646801,0.0040074423930156,seed_mass_mg
sand_5_15cm_q50,4.29842001806266e-10,0.00582926170648524,0.00440103048518678,seed_mass_mg
cec_15_30cm_q50,4.02141052096961e-10,0.00409932663153707,0.0050093029912695,seed_mass_mg
cec_60_100cm_q50,3.99072580839881e-10,0.0010413532773153,0.00218262487476743,seed_mass_mg
soc_0_5cm_q50,3.80144633325054e-10,0.00318890524905553,0.00307714326606555,seed_mass_mg
clay_0_5cm_q50,3.54826512522637e-10,0.00385525137734458,0.0051524259338772,seed_mass_mg
BEDD_q50,2.93211086448675e-10,0.00201506875113829,0.00211106340346358,seed_mass_mg
R10mm_q50,2.90475709621752e-10,0.00200751896573318,0.0030055817947617,seed_mass_mg
wc2_1_30s_vapr_09_q50,2.69284076508741e-10,0.00234787983927024,0.0017174753112924,seed_mass_mg
DTR_1_q50,2.6635595360968e-10,0.00373124873760866,0.00311292400171748,seed_mass_mg
CDD_1_q50,2.42207091897233e-10,0.00231406093752408,0.00232574781737513,seed_mass_mg
try_lma,2.10874768176284e-10,0.00417410053356299,0.0094461142121082,seed_mass_mg
RR_1_q50,2.03285093448079e-10,0.0035974210346743,0.00268355517389438,seed_mass_mg
logNmass,1.99469339855634e-10,0.00104362855510862,0.0005724917704308,seed_mass_mg
phylo_terminal,1.88411186143107e-10,0.00406519746463727,0.00504508372692143,seed_mass_mg
TNx_q50,1.8605738840215e-10,0.000878670915092942,0.000822956919994275,seed_mass_mg
nitrogen_0_5cm_q50,1.76616278085428e-10,0.00456431067511733,0.00483039931300988,seed_mass_mg
soc_60_100cm_q50,1.73209178215726e-10,0.00520635269970501,0.00307714326606555,seed_mass_mg
wc2_1_30s_vapr_11_q50,1.7236829925233e-10,0.000295475847977935,0.000679833977386575,seed_mass_mg
phh2o_0_5cm_q50,1.67440957595946e-10,0.00331880292671051,0.00393588092171175,seed_mass_mg
bdod_5_15cm_q50,1.63475333870264e-10,0.000447609194976724,0.0012881064834693,seed_mass_mg
aust_ldmc,1.48158263394985e-10,0.00285568047405206,0.00522398740518105,seed_mass_mg
sand_15_30cm_q50,1.42068352114978e-10,0.00160717349582678,0.00296980105910978,seed_mass_mg
R20mm_q50,1.31061375615051e-10,0.00327278026225472,0.00318448547302133,seed_mass_mg
wc2_1_30s_srad_01_q50,1.18827906888981e-10,0.00147417316663545,0.00304136253041363,seed_mass_mg
clay_100_200cm_q50,1.14536055218794e-10,0.00164368136223777,0.0024330900243309,seed_mass_mg
